flex1,flex2,flex3,flex4,flex5,x,y,z,face,SIGN
0,2,1,2,1888,44.88,39.44,18.12,0.004,Không Thích
1,1,1,1,1888,33.75,39.25,20.81,0.003,Không Thích
1,1,1,0,1888,31.12,38.63,25.12,0.002,Không Thích
2,2,1,0,1889,38.06,37.38,19.94,0.002,Không Thích
2,2,0,1,1888,43.38,39.56,18.19,0.002,Không Thích
2,2,1,0,1888,31.37,36.56,21.56,0.004,Không Thích
1,0,0,1,1889,4.5,35.81,26.81,0.0,Không Thích
1,2,0,1,1888,333.44,49.69,32.81,0.001,Không Thích
0,1,1,0,1889,290.56,59.38,18.94,0.002,Không Thích
0,1,296,1,1888,252.25,61.06,-11.63,0.003,Không Thích
1,1,1,1,1889,224.69,63.13,-42.44,0.002,Không Thích
0,2,1,1,1888,199.25,84.75,-78.81,0.003,Không Thích
2,1,2,2,1889,198.31,91.87,-80.5,0.003,Không Thích
0,1,1,2,1888,199.31,86.19,-76.81,0.002,Không Thích
1,2,1,0,1888,205.12,73.31,-69.87,0.001,Không Thích
2,2,0,1,1889,221.0,71.44,-52.25,0.001,Không Thích
0,1,1,0,1889,257.69,79.06,-26.06,0.003,Không Thích
1,2,2,2,1888,310.37,76.94,5.12,0.002,Không Thích
0,2,0,-1,1888,356.75,57.5,25.94,0.001,Không Thích
0,1,1,1,1889,27.62,38.0,24.5,0.001,Không Thích
14,0,0,0,1888,50.94,39.63,23.81,0.001,Không Thích
-1,0,2,1,1888,50.56,40.56,24.56,0.001,Không Thích
0,1,1,0,1889,39.94,39.44,26.81,0.0,Không Thích
0,1,2,1,1888,38.44,37.44,29.25,0.001,Không Thích
0,1,1,0,1888,44.0,35.25,25.12,0.0,Không Thích
2,1,0,2,1888,49.81,38.0,24.75,0.0,Không Thích
0,1,1,2,1888,40.63,34.44,24.19,0.002,Không Thích
3,1,1,1,1889,18.19,36.19,27.37,0.001,Không Thích
1,2,0,0,1889,340.94,47.69,20.87,0.001,Không Thích
1,1,0,1,1889,296.81,53.25,1.0,0.001,Không Thích
0,2,0,1,1888,266.62,62.88,-23.0,0.001,Không Thích
0,2,1,2,1889,248.19,54.31,-47.38,0.002,Không Thích
0,0,1,2,1889,230.0,51.56,-67.12,0.003,Không Thích
1,1,0,1,1888,211.81,178.06,-88.06,0.001,Không Thích
1,2,1,1,1888,216.81,179.75,-87.25,0.001,Không Thích
0,2,3,1,1889,216.75,3.62,-86.06,0.001,Không Thích
1,2,2,7,1888,220.75,63.88,-70.94,0.0,Không Thích
1,1,1,4,1888,237.87,66.0,-47.25,0.001,Không Thích
1,2,0,2,1888,267.25,72.94,-21.5,0.0,Không Thích
1,0,1,1,1888,312.56,68.44,6.75,0.0,Không Thích
1,1,1,2,1888,351.94,53.56,24.25,0.0,Không Thích
2,3,0,1,1889,24.0,38.5,26.81,0.0,Không Thích
38,2,1,164,1888,46.69,36.75,18.81,0.001,Không Thích
1,1,1,80,1888,42.5,38.13,18.87,0.001,Không Thích
2,2,1,1,1889,29.12,39.56,22.56,0.002,Không Thích
0,0,1,1,1888,29.06,38.19,24.06,0.001,Không Thích
2,2,0,2,1889,39.44,36.63,19.25,0.001,Không Thích
0,1,2,1,1888,42.25,36.56,14.5,0.0,Không Thích
2,3,2,1,1889,20.31,32.25,18.44,0.001,Không Thích
1,0,1,0,1889,338.0,35.19,21.25,0.002,Không Thích
1,2,304,2,1888,290.31,36.81,11.25,0.001,Không Thích
-1,1,1,1,1889,261.81,28.87,-10.13,0.0,Không Thích
1,1,164,2,1888,246.37,30.75,-31.56,0.0,Không Thích
-2,2,131,0,1889,232.31,32.31,-61.69,0.001,Không Thích
-2,0,0,1,1888,218.37,0.44,-88.06,0.001,Không Thích
0,2,1,1,1888,219.12,4.19,-85.0,0.001,Không Thích
0,1,0,3,1888,211.44,52.56,-77.5,0.001,Không Thích
-2,0,2,0,1889,219.0,54.06,-59.38,0.001,Không Thích
0,0,2,1,1888,250.81,67.81,-24.81,0.001,Không Thích
1,1,2,1,1888,300.81,77.56,11.13,0.001,Không Thích
1,0,1,2,1889,346.37,63.0,32.19,0.001,Không Thích
-1,2,0,2,1888,22.81,39.0,28.44,0.001,Không Thích
12,3,169,117,1889,45.63,36.75,19.62,0.001,Không Thích
1,1,2,0,1889,44.38,36.63,19.0,0.001,Không Thích
2,0,0,1,1888,33.38,36.13,21.12,0.001,Không Thích
1,1,0,2,1889,31.0,37.19,21.69,0.001,Không Thích
1,1,2,2,1888,43.13,38.38,16.5,0.002,Không Thích
2,2,0,1,1889,43.63,38.88,19.06,0.002,Không Thích
2,0,0,1,1888,22.25,31.69,20.37,0.001,Không Thích
0,0,1,0,1888,339.19,28.5,25.81,0.002,Không Thích
-2,1,10,0,1889,291.0,26.19,18.12,0.004,Không Thích
-2,1,0,1,1889,265.5,15.0,-1.94,0.002,Không Thích
-1,1,0,2,1888,249.75,16.56,-25.69,0.004,Không Thích
0,1,81,0,1888,238.69,24.12,-44.81,0.002,Không Thích
-1,1,2,2,1888,225.56,33.06,-66.0,0.002,Không Thích
0,1,0,0,1888,214.19,40.19,-78.0,0.002,Không Thích
-1,2,2,1,1889,212.69,44.13,-75.37,0.003,Không Thích
1,2,8,0,1889,217.75,50.94,-59.56,0.002,Không Thích
1,0,0,0,1888,236.12,57.88,-33.75,0.002,Không Thích
1,2,1,0,1888,275.87,67.37,-2.87,0.003,Không Thích
-1,1,1,1,1889,316.44,57.5,18.06,0.003,Không Thích
-1,0,0,1,1889,6.56,39.69,26.5,0.002,Không Thích
0,0,1,13,1888,40.31,38.25,20.62,0.002,Không Thích
1,0,1,7,1888,46.63,39.69,20.19,0.001,Không Thích
1,1,1,20,1888,36.94,36.81,18.75,0.004,Không Thích
-1,1,1,23,1889,29.69,37.25,22.5,0.002,Không Thích
1,3,1,17,1889,33.5,35.94,21.5,0.002,Không Thích
77,2,0,1,1888,45.19,39.56,17.19,0.002,Không Thích
1,2,1,1,1889,43.0,39.63,17.69,0.002,Không Thích
-1,1,1,1,1888,31.75,34.25,17.44,0.003,Không Thích
0,1,1,2,1888,358.44,31.81,17.37,0.002,Không Thích
0,2,2,0,1888,313.37,48.13,13.81,0.003,Không Thích
1,2,1,2,1888,267.75,47.25,-12.13,0.003,Không Thích
1,2,1,15,1888,242.94,47.19,-40.0,0.003,Không Thích
0,1,12,0,1888,218.62,55.75,-71.06,0.001,Không Thích
1,1,0,151,1889,209.12,175.75,-85.44,0.003,Không Thích
1,1,2,687,1889,205.75,174.37,-84.19,0.004,Không Thích
0,0,1,166,1889,206.44,74.87,-81.06,0.003,Không Thích
0,1,1,0,1889,210.94,71.81,-58.69,0.002,Không Thích
2,1,2,1,1888,243.37,83.5,-25.31,0.003,Không Thích
0,2,1,9,1888,304.56,85.0,11.13,0.003,Không Thích
1,2,1,1,1889,350.37,62.25,28.87,0.002,Không Thích
2,3,1,1,1888,14.0,40.44,24.37,0.003,Không Thích
1,1,1,123,1888,37.5,30.0,13.13,0.003,Không Thích
1,1,2,1,1888,43.81,32.19,12.88,0.004,Không Thích
2,2,1,0,1888,39.63,30.62,15.44,0.002,Không Thích
1,-1,1,2,1889,31.75,32.25,21.56,0.006,Không Thích
0,1,3,0,1889,30.5,29.31,20.81,0.004,Không Thích
0,1,1,0,1888,44.31,31.0,14.25,0.002,Không Thích
1,1,1,1,1889,42.13,31.31,16.56,0.004,Không Thích
0,0,2,1,1888,26.81,27.5,20.31,0.004,Không Thích
0,1,-1,1,1888,352.37,32.5,28.56,0.003,Không Thích
0,0,11,1,1889,301.75,44.06,22.37,0.004,Không Thích
-1,1,711,-1,1889,260.25,39.31,-1.06,0.005,Không Thích
0,2,35,1,1889,239.62,38.5,-30.19,0.004,Không Thích
3,1,394,2,1888,224.87,38.06,-57.63,0.005,Không Thích
0,1,342,1,1889,215.12,32.0,-72.94,0.004,Không Thích
1,1,270,1,1888,216.06,37.06,-73.81,0.003,Không Thích
0,2,40,23,1889,212.87,46.13,-74.56,0.004,Không Thích
2,2,58,1,1889,216.94,57.56,-57.25,0.005,Không Thích
0,1,1,1,1888,252.56,73.12,-24.81,0.005,Không Thích
1,1,0,1,1889,313.12,73.62,10.63,0.004,Không Thích
2,1,2,1,1888,1.06,50.5,23.69,0.004,Không Thích
0,1,1,1,1889,31.37,34.5,16.19,0.003,Không Thích
368,0,2,1,1889,48.75,39.38,16.06,0.002,Không Thích
1,1,1,2,1888,45.88,38.56,16.94,0.002,Không Thích
1,2,2,2,1888,39.44,36.31,22.44,0.001,Không Thích
0,3,1,1,1889,34.06,33.69,24.25,0.002,Không Thích
1,2,1,149,1888,46.5,34.69,14.19,0.003,Không Thích
0,2,2,13,1888,46.25,37.38,19.0,0.003,Không Thích
1,1,0,1,1889,32.06,31.19,17.62,0.003,Không Thích
1,2,1,1,1889,358.44,26.5,20.37,0.004,Không Thích
-1,2,2,0,1889,311.31,40.31,19.44,0.003,Không Thích
0,0,320,1,1889,267.94,42.5,-3.0,0.003,Không Thích
0,1,193,1,1889,243.5,42.25,-30.81,0.002,Không Thích
0,0,225,1,1889,216.25,55.88,-65.87,0.003,Không Thích
0,2,140,1,1888,210.5,48.5,-74.56,0.003,Không Thích
1,2,130,2,1889,213.25,54.31,-72.12,0.002,Không Thích
1,1,110,-1,1888,216.56,57.56,-62.0,0.004,Không Thích
0,2,2,0,1888,235.06,64.94,-38.69,0.003,Không Thích
0,1,0,0,1889,278.75,74.94,-4.19,0.003,Không Thích
1,1,1,1,1889,334.0,64.69,24.5,0.003,Không Thích
1,0,0,1,1888,10.44,39.38,24.81,0.003,Không Thích
-1,1,2,106,1888,37.38,32.13,12.63,0.002,Không Thích
1,1,1,1,1889,42.94,35.38,13.69,0.001,Không Thích
-1,2,2,1,1889,38.81,34.63,18.0,0.002,Không Thích
1,0,1,1,1889,31.81,33.69,23.25,0.003,Không Thích
-1,2,2,2,1888,39.25,34.0,21.75,0.002,Không Thích
531,2,1,0,1888,46.88,39.56,22.44,0.003,Không Thích
0,0,0,1,1889,37.44,33.94,20.69,0.003,Không Thích
1,1,1,0,1888,7.69,32.94,24.5,0.003,Không Thích
1,0,165,0,1888,325.56,47.63,19.94,0.003,Không Thích
0,2,112,2,1888,281.19,49.44,-1.0,0.003,Không Thích
1,2,93,0,1889,249.62,22.5,-35.0,0.003,Không Thích
1,1,2,3,1889,225.37,38.31,-70.5,0.003,Không Thích
0,3,1,1,1888,209.25,1.94,-85.81,0.003,Không Thích
1,2,0,1,1888,207.81,50.69,-78.56,0.002,Không Thích
1,0,2,1,1888,209.75,52.88,-61.5,0.004,Không Thích
0,2,1,1,1889,235.94,61.69,-31.5,0.002,Không Thích
1,1,0,1,1888,277.69,74.5,2.69,0.001,Không Thích
1,2,1,1,1889,324.75,61.13,26.5,0.002,Không Thích
0,0,0,0,1889,356.44,32.56,25.87,0.002,Không Thích
1,3,2,1,1889,30.44,23.06,17.0,0.002,Không Thích
1,1,1,2,1889,48.88,33.0,21.0,0.001,Không Thích
-1,2,-1,0,1889,44.06,30.62,22.31,0.0,Không Thích
0,1,2,1,1889,35.56,31.25,27.75,0.002,Không Thích
1,1,0,1,1888,38.19,31.81,23.62,0.003,Không Thích
0,0,0,1,1889,45.19,33.44,19.25,0.002,Không Thích
2,1,1,0,1889,39.5,30.94,18.19,0.003,Không Thích
1,2,0,1,1889,20.25,30.44,18.06,0.001,Không Thích
2,1,0,0,1889,346.56,42.38,14.31,0.002,Không Thích
-1,2,2,0,1888,309.62,57.25,-0.31,0.003,Không Thích
1,2,1,1,1888,273.56,57.13,-19.94,0.003,Không Thích
0,1,518,1,1888,230.87,60.63,-51.38,0.002,Không Thích
-1,3,1,2,1889,214.12,63.88,-78.69,0.002,Không Thích
0,3,1,3,1889,224.44,69.12,-72.06,0.002,Không Thích
-2,1,1,2,1889,219.62,72.0,-66.19,0.005,Không Thích
0,1,1,1,1888,233.25,71.5,-42.88,0.001,Không Thích
1,1,0,1,1888,274.75,77.25,-6.69,0.001,Không Thích
1,1,2,1,1888,334.37,62.63,23.75,0.002,Không Thích
-1,0,0,1,1888,15.13,37.19,24.19,0.002,Không Thích
221,1,1,1,1889,47.44,41.06,21.06,0.001,Không Thích
0,2,1,1,1889,43.75,38.13,19.12,0.001,Không Thích
0,2,2,1,1889,34.38,33.31,21.75,0.004,Không Thích
1,1,2,1,1889,32.38,33.38,28.5,0.003,Không Thích
2,0,1,0,1889,37.63,32.31,24.25,0.004,Không Thích
1,0,1,1,1889,48.0,39.06,25.12,0.002,Không Thích
1,2,3,1,1888,40.38,35.69,24.19,0.002,Không Thích
0,0,2,0,1888,16.56,31.5,24.81,0.003,Không Thích
0,1,1,0,1888,338.5,39.5,26.44,0.002,Không Thích
1,0,1,-1,1888,298.81,52.81,15.44,0.003,Không Thích
-1,2,1,1,1889,262.12,58.75,-5.56,0.002,Không Thích
3,2,1,2,1888,233.62,56.13,-34.81,0.002,Không Thích
0,0,1,3,1889,204.69,67.87,-69.37,0.002,Không Thích
1,1,2,0,1888,194.37,4.62,-84.69,0.001,Không Thích
0,1,1,1,1889,202.37,72.37,-76.87,0.002,Không Thích
1,1,0,2,1888,200.94,79.81,-69.0,0.001,Không Thích
1,2,0,1,1888,214.94,78.31,-51.31,0.002,Không Thích
1,1,1,1,1888,250.12,77.5,-22.87,0.002,Không Thích
1,1,1,0,1889,293.81,62.75,-3.0,0.002,Không Thích
1,0,2,0,1889,332.62,46.63,10.06,0.003,Không Thích
-1,2,1,1,1888,16.25,36.13,21.19,0.003,Không Thích
83,2,1,2,1889,49.81,38.75,28.25,0.003,Không Thích
0,1,0,1,1888,48.06,38.56,26.81,0.003,Không Thích
-1,1,0,0,1889,35.88,35.88,25.31,0.002,Không Thích
-1,1,1,2,1888,28.69,36.19,25.75,0.001,Không Thích
1,2,1,2,1888,35.81,35.0,21.81,0.002,Không Thích
2,0,1,1,1889,40.25,37.56,19.19,0.001,Không Thích
0,0,1,0,1888,30.44,33.5,19.06,0.002,Không Thích
0,1,0,0,1889,3.75,31.31,23.56,0.002,Không Thích
1,0,1,0,1889,320.44,44.06,22.56,0.002,Không Thích
0,0,1,1,1888,271.19,46.0,3.0,0.001,Không Thích
1,1,3,4,1889,241.19,50.38,-21.87,0.003,Không Thích
0,0,1,0,1889,220.75,48.19,-46.56,0.002,Không Thích
-1,2,0,1,1889,194.94,60.19,-70.5,0.002,Không Thích
1,1,1,2,1888,177.56,71.06,-81.69,0.002,Không Thích
0,0,0,1,1888,175.62,88.69,-82.25,0.002,Không Thích
-1,1,3,1,1888,180.25,79.37,-75.5,0.002,Không Thích
1,1,2,1,1888,212.31,79.87,-50.88,0.002,Không Thích
0,1,1,1,1888,269.25,80.87,-13.13,0.001,Không Thích
0,2,1,-1,1889,315.19,74.0,13.13,0.002,Không Thích
1,0,1,2,1888,356.31,52.56,24.12,0.001,Không Thích
0,2,1,2,1889,32.25,39.94,18.37,0.002,Không Thích
1,1,0,0,1888,37.94,43.38,21.87,0.003,Không Thích
-1,1,1,0,1889,29.94,42.56,24.44,0.001,Không Thích
-1,1,2,2,1889,26.12,43.25,31.94,0.002,Không Thích
0,1,0,2,1888,33.5,42.5,31.62,0.001,Không Thích
0,1,1,22,1888,50.5,43.75,26.87,0.005,Không Thích
4,1,1,1,1888,46.69,44.88,27.37,0.001,Không Thích
0,2,2,2,1888,27.44,41.75,26.94,0.002,Không Thích
0,1,1,2,1888,358.62,47.5,30.44,0.001,Không Thích
0,0,2,1,1888,318.25,62.25,26.12,0.002,Không Thích
2,1,2,1,1889,284.37,82.0,11.0,0.002,Không Thích
668,1,1,1,1888,249.56,90.81,-13.94,0.002,Không Thích
1065,3,1,2,1888,216.69,92.12,-44.75,0.002,Không Thích
1,1,3,2,1888,189.44,105.5,-69.87,0.003,Không Thích
2,1,1,1,1889,175.75,117.19,-76.75,0.001,Không Thích
0,0,2,2,1889,180.06,104.62,-73.0,0.001,Không Thích
2,2,1,2,1888,201.69,86.06,-56.31,0.002,Không Thích
-1,1,0,1,1888,248.25,80.94,-23.94,0.003,Không Thích
0,2,1,1,1888,316.0,78.44,14.94,0.003,Không Thích
0,1,2,0,1888,2.94,55.31,29.25,0.002,Không Thích
0,1,1,2,1888,35.81,31.94,21.19,0.001,Không Thích
1,1,2,10,1888,49.31,34.13,22.87,0.002,Không Thích
1,1,2,2,1889,44.81,34.0,24.56,0.002,Không Thích
0,1,0,2,1888,36.88,37.31,31.06,0.003,Không Thích
1,2,1,1,1889,41.56,37.56,32.25,0.003,Không Thích
2,0,2,23,1889,50.88,34.94,26.94,0.002,Không Thích
1,1,1,8,1889,52.0,36.63,24.37,0.004,Không Thích
2,0,2,0,1888,39.81,34.63,23.5,0.003,Không Thích
0,1,2,1,1888,7.44,33.75,28.19,0.003,Không Thích
0,2,2,1,1888,321.19,45.06,33.31,0.001,Không Thích
-1,2,2,2,1889,279.37,52.44,11.75,0.002,Không Thích
0,0,2,3,1889,251.19,70.87,-11.38,0.001,Không Thích
1,1,1,3,1889,218.87,79.62,-37.31,0.001,Không Thích
0,1,1,2,1888,193.94,85.25,-63.5,0.001,Không Thích
1,0,1,1,1889,184.87,98.12,-77.19,0.002,Không Thích
1,1,1,1,1889,189.75,91.44,-69.69,0.001,Không Thích
1,1,2,1,1888,207.69,84.94,-53.81,0.002,Không Thích
0,1,0,1,1889,255.56,86.0,-21.06,0.001,Không Thích
1,0,1,0,1888,320.06,82.31,15.38,0.003,Không Thích
1,2,1,1,1889,5.37,55.56,29.0,0.003,Không Thích
0,2,1,18,1888,44.0,39.38,23.94,0.003,Không Thích
32,2,1,253,1889,49.5,40.0,21.81,0.003,Không Thích
1,1,0,1,1888,43.38,36.31,20.06,0.001,Không Thích
-1,1,2,1,1889,26.06,35.69,24.5,0.001,Không Thích
0,1,0,1,1889,31.44,35.63,27.06,0.002,Không Thích
0,3,0,103,1888,48.13,35.75,22.94,0.002,Không Thích
1,1,0,0,1888,45.44,38.31,26.5,0.002,Không Thích
1,2,0,0,1889,29.44,34.19,25.81,0.001,Không Thích
1,1,0,1,1888,349.94,38.38,29.44,0.001,Không Thích
0,0,346,0,1889,283.94,30.37,11.69,0.002,Không Thích
1,2,693,1,1889,255.19,12.5,-13.44,0.003,Không Thích
0,1,402,0,1888,240.44,15.69,-39.75,0.002,Không Thích
2,2,105,1,1888,224.19,16.31,-69.12,0.002,Không Thích
0,3,973,0,1888,211.56,-3.87,-83.12,0.002,Không Thích
0,2,0,2,1888,212.19,10.63,-82.44,0.003,Không Thích
0,1,1,0,1888,209.94,34.56,-71.31,0.003,Không Thích
1,1,2,1,1889,227.69,57.69,-44.94,0.003,Không Thích
-1,3,1,2,1889,272.94,76.62,-8.19,0.003,Không Thích
1,1,2,0,1888,333.0,71.06,22.69,0.004,Không Thích
0,2,2,1,1889,20.0,52.56,32.0,0.002,Không Thích
1,2,1,1,1888,42.38,38.13,18.75,0.003,Không Thích
2,1,0,89,1888,44.5,38.38,16.37,0.003,Không Thích
1,2,0,0,1889,43.06,37.56,19.37,0.002,Không Thích
0,1,0,1,1889,34.13,38.25,23.12,0.002,Không Thích
1,2,2,2,1889,35.25,37.81,23.56,0.002,Không Thích
0,1,0,1,1889,42.06,37.69,22.19,0.002,Không Thích
-1,1,0,1,1889,32.0,34.56,20.31,0.002,Không Thích
1,2,2,1,1888,10.69,33.0,21.69,0.001,Không Thích
-2,2,-1,1,1888,329.75,42.0,19.06,0.002,Không Thích
0,3,1,2,1889,281.12,42.0,-7.62,0.002,Không Thích
0,3,18,1,1888,251.5,31.81,-39.94,0.002,Không Thích
-2,1,1,2,1889,229.87,44.88,-63.81,0.002,Không Thích
-1,2,1,1,1889,197.19,179.06,-87.62,0.002,Không Thích
-1,1,1,1,1888,197.87,179.75,-87.87,0.001,Không Thích
-2,2,1,2,1889,198.62,63.13,-75.81,0.001,Không Thích
-3,1,1,1,1888,231.62,70.19,-43.19,0.003,Không Thích
1,1,2,1,1889,291.69,81.37,-0.81,0.002,Không Thích
0,2,2,1,1888,344.87,69.06,26.25,0.002,Không Thích
-1,2,0,1,1888,22.75,44.25,26.94,0.003,Không Thích
0,2,0,1,1889,44.75,44.0,24.25,0.003,Không Thích
0,0,1,1,1889,42.44,43.19,23.31,0.001,Không Thích
1,2,0,1,1889,33.75,42.31,27.0,0.001,Không Thích
0,1,1,3,1889,34.44,42.94,29.69,0.002,Không Thích
40,0,2,1,1889,47.56,42.81,25.19,0.002,Không Thích
111,1,0,13,1889,48.69,46.88,28.56,0.003,Không Thích
0,-1,1,0,1889,32.88,43.94,27.25,0.003,Không Thích
2,1,0,1,1888,351.56,45.75,23.87,0.002,Không Thích
0,0,3,-1,1888,311.56,55.5,4.69,0.002,Không Thích
1,1,2,0,1889,271.75,64.81,-24.62,0.003,Không Thích
0,1,1,5,1889,236.81,61.31,-57.88,0.003,Không Thích
1,1,2,21,1888,215.56,93.25,-77.62,0.002,Không Thích
146,1,2,22,1889,197.5,153.87,-80.5,0.003,Không Thích
2,3,2,18,1889,194.94,147.94,-80.37,0.002,Không Thích
0,1,1,17,1888,205.0,97.56,-74.62,0.003,Không Thích
1,1,1,1,1888,237.87,80.31,-43.19,0.003,Không Thích
1,2,1,1,1888,301.19,84.94,2.19,0.003,Không Thích
1,2,0,0,1889,355.87,66.0,28.62,0.002,Không Thích
0,1,1,2,1888,31.25,45.44,27.0,0.002,Không Thích
0,1,0,222,1889,46.13,47.56,26.44,0.002,Không Thích
0,1,1,1,1889,41.06,44.56,25.25,0.002,Không Thích
0,1,1,0,1889,32.44,45.06,28.25,0.002,Không Thích
-1,1,0,0,1889,26.12,45.5,26.37,0.003,Không Thích
3,1,1,237,1889,38.94,44.94,22.69,0.001,Không Thích
1,1,2,0,1889,39.56,49.75,27.56,0.002,Không Thích
1,1,1,-1,1889,16.94,49.69,25.0,0.002,Không Thích
1,1,0,1,1889,332.37,56.44,16.31,0.002,Không Thích
1,2,2,1,1889,284.0,63.19,-4.19,0.003,Không Thích
1,2,147,1,1888,245.62,48.44,-35.88,0.003,Không Thích
0,1,30,0,1889,221.0,54.88,-60.69,0.003,Không Thích
0,1,1,3,1888,191.69,3.37,-86.5,0.003,Không Thích
0,1,1,177,1888,184.81,-177.0,-83.87,0.003,Không Thích
1,1,1,255,1888,181.69,-176.87,-84.44,0.003,Không Thích
1,1,1,2,1889,184.81,-177.56,-86.19,0.003,Không Thích
1,0,0,183,1888,194.0,65.12,-80.5,0.002,Không Thích
1,1,2,1,1889,219.0,69.37,-57.5,0.002,Không Thích
1,1,0,1,1889,265.69,78.31,-22.87,0.003,Không Thích
0,1,1,1,1889,318.87,68.06,7.87,0.003,Không Thích
0,3,0,1,1888,357.37,50.81,20.81,0.002,Không Thích
-1,2,1,0,1888,28.62,41.88,20.5,0.002,Không Thích
0,2,1,1,1889,42.13,45.75,19.44,0.002,Không Thích
2,2,1,0,1889,35.81,46.0,18.44,0.001,Không Thích
-1,1,1,0,1889,24.44,45.0,18.87,0.002,Không Thích
0,1,1,1,1889,27.69,43.94,18.87,0.002,Không Thích
0,2,1,2,1889,40.19,47.56,19.56,0.003,Không Thích
0,1,2,-1,1888,30.87,45.06,20.37,0.002,Không Thích
0,0,0,0,1888,2.69,43.56,20.62,0.002,Không Thích
0,2,1,1,1889,321.56,53.75,18.0,0.001,Không Thích
0,1,1,1,1889,274.19,62.75,-1.56,0.002,Không Thích
0,2,1,2,1889,240.37,56.56,-34.56,0.002,Không Thích
1,1,2,1,1889,220.0,56.81,-63.56,0.002,Không Thích
-1,1,0,1,1888,189.69,176.5,-86.12,0.002,Không Thích
0,3,1,1,1889,179.94,-178.37,-83.31,0.003,Không Thích
0,0,0,0,1888,175.44,-169.87,-81.31,0.004,Không Thích
0,1,2,-2,1889,179.19,174.19,-82.81,0.003,Không Thích
0,1,1,1,1889,187.81,89.69,-77.44,0.002,Không Thích
0,2,0,1,1888,226.75,82.31,-44.31,0.002,Không Thích
-1,3,1,0,1888,283.62,84.12,-4.62,0.003,Không Thích
0,0,0,2,1889,333.87,71.69,23.25,0.002,Không Thích
0,2,0,1,1888,11.25,45.13,26.56,0.002,Không Thích
28,1,2,1,1888,42.25,43.75,21.94,0.003,Không Thích
1,1,1,0,1888,38.75,42.56,17.44,0.001,Không Thích
0,0,3,1,1889,25.0,40.75,17.25,0.002,Không Thích
0,0,2,1,1889,22.81,41.38,17.94,0.003,Không Thích
0,2,0,72,1889,38.25,43.63,14.81,0.003,Không Thích
709,2,0,129,1888,43.19,49.0,20.5,0.001,Không Thích
-1,1,1,1,1888,32.31,43.0,17.19,0.003,Không Thích
0,-1,1,1,1888,4.81,38.75,20.94,0.002,Không Thích
0,0,2,1,1889,329.44,52.56,23.31,0.002,Không Thích
0,1,2,0,1888,281.81,67.81,0.19,0.002,Không Thích
0,3,4,1,1888,240.5,65.44,-32.69,0.003,Không Thích
1,2,6,1,1889,205.87,79.75,-59.56,0.004,Không Thích
1,1,1,0,1888,176.06,174.25,-83.87,0.003,Không Thích
0,1,0,2,1888,165.19,-155.5,-80.62,0.004,Không Thích
0,2,2,13,1888,163.75,-155.87,-78.56,0.005,Không Thích
2,1,2,172,1889,179.87,140.87,-81.69,0.004,Không Thích
-1,1,1,0,1888,209.94,86.75,-62.25,0.003,Không Thích
0,0,0,0,1888,251.37,85.06,-31.06,0.003,Không Thích
0,2,1,1,1889,313.81,80.25,6.81,0.004,Không Thích
1,1,2,0,1888,6.94,57.19,24.5,0.002,Không Thích
0,1,1,43,1888,35.88,44.0,21.44,0.002,Không Thích
1,1,0,3,1888,47.81,47.19,23.25,0.001,Không Thích
0,1,1,1,1888,35.44,44.19,19.87,0.002,Không Thích
1,2,2,1,1888,28.87,44.5,23.19,0.003,Không Thích
2,3,-1,1,1889,33.81,45.38,21.19,0.003,Không Thích
551,1,1,2,1889,44.44,51.56,20.62,0.002,Không Thích
-1,1,1,0,1888,33.56,45.94,18.06,0.002,Không Thích
-2,2,0,0,1888,7.44,42.5,18.87,0.003,Không Thích
1,0,0,0,1888,331.75,56.44,18.31,0.003,Không Thích
2,1,2,1,1889,286.19,71.62,-0.25,0.003,Không Thích
0,2,0,1,1888,246.12,68.25,-32.06,0.003,Không Thích
144,1,2,1,1888,222.06,78.31,-52.0,0.003,Không Thích
1232,1,1,3,1889,194.81,90.06,-73.06,0.002,Không Thích
1113,2,2,2,1888,173.19,178.69,-83.5,0.004,Không Thích
599,1,0,2,1888,166.75,-169.75,-81.62,0.003,Không Thích
0,1,1,11,1889,169.19,171.31,-82.37,0.002,Không Thích
1,0,1,8,1888,188.37,100.0,-73.81,0.0,Không Thích
0,1,2,1,1888,226.37,89.75,-43.06,0.001,Không Thích
0,2,0,1,1888,292.87,93.19,0.25,0.001,Không Thích
0,1,2,3,1889,348.25,71.06,27.69,0.003,Không Thích
0,1,2,2,1888,12.5,42.63,20.69,0.004,Không Thích
0,2,1,185,1888,38.13,36.94,14.06,0.003,Không Thích
1,1,1,2,1888,40.94,39.56,14.19,0.002,Không Thích
1,0,0,1,1888,31.19,38.5,16.37,0.002,Không Thích
0,2,0,1,1889,24.5,40.88,17.5,0.004,Không Thích
0,1,1,24,1889,36.5,40.56,14.63,0.004,Không Thích
1,1,1,0,1889,43.56,45.0,19.12,0.003,Không Thích
1,1,0,2,1888,29.44,41.19,17.0,0.003,Không Thích
1,1,0,1,1889,357.75,44.13,18.87,0.002,Không Thích
0,2,0,2,1889,314.56,57.31,12.38,0.003,Không Thích
0,0,2,0,1888,268.87,61.81,-11.63,0.003,Không Thích
0,0,3,1,1889,232.19,66.87,-41.44,0.004,Không Thích
1,1,1,1,1888,207.5,71.5,-67.87,0.003,Không Thích
0,1,1,1,1888,181.37,133.94,-83.12,0.004,Không Thích
