flex1,flex2,flex3,flex4,flex5,imu_x,imu_y,imu_z,SIGN
0.05030525030525031,0.04322344322344322,0.04981684981684982,0.04932844932844933,0.0004884004884004884,126.75,-22.19,22.25,C6
0.04957264957264957,0.027594627594627594,0.042735042735042736,0.04542124542124542,0.0004884004884004884,136.25,-25.81,28.19,C6
0.04981684981684982,0.016605616605616606,0.03785103785103785,0.04249084249084249,0.0004884004884004884,145.25,-28.62,35.94,C6
0.05054945054945055,0.011233211233211233,0.034432234432234435,0.04053724053724054,0.0017094017094017094,144.31,-28.87,34.56,C6
0.05103785103785104,0.00757020757020757,0.03199023199023199,0.03956043956043956,0.002442002442002442,141.12,-27.12,31.12,C6
0.051526251526251524,0.004884004884004884,0.03028083028083028,0.03882783882783883,0.0029304029304029304,134.94,-22.75,28.81,C6
0.05128205128205128,0.002442002442002442,0.028327228327228327,0.038583638583638585,0.003418803418803419,119.44,-17.5,26.19,C6
0.050061050061050064,0.0009768009768009768,0.027106227106227107,0.03833943833943834,0.003663003663003663,104.81,-17.5,26.12,C6
0.04932844932844933,0.0002442002442002442,0.02612942612942613,0.0380952380952381,0.002686202686202686,93.12,-22.56,25.06,C6
0.0485958485958486,0.0002442002442002442,0.02564102564102564,0.0380952380952381,0.0031746031746031746,84.75,-30.44,25.62,C6
0.04835164835164835,0.0014652014652014652,0.025152625152625153,0.0380952380952381,0.003418803418803419,79.75,-39.56,28.19,C6
0.04908424908424908,0.0029304029304029304,0.024664224664224663,0.0380952380952381,0.003663003663003663,77.62,-44.94,33.94,C6
0.05030525030525031,0.00463980463980464,0.024664224664224663,0.03833943833943834,0.003907203907203907,80.5,-48.75,34.13,C6
0.05128205128205128,0.007814407814407814,0.02612942612942613,0.03907203907203907,0.003907203907203907,86.94,-52.88,34.19,C6
0.05225885225885226,0.011965811965811967,0.029304029304029304,0.04004884004884005,0.004151404151404151,95.56,-54.88,34.81,C6
0.05299145299145299,0.016361416361416362,0.03223443223443224,0.041025641025641026,0.004151404151404151,101.44,-56.25,37.0,C6
0.053235653235653234,0.02026862026862027,0.03565323565323565,0.041758241758241756,0.004151404151404151,103.94,-56.44,32.75,C6
0.05372405372405373,0.02490842490842491,0.0398046398046398,0.04224664224664225,0.004151404151404151,104.0,-56.25,33.63,C6
0.05372405372405373,0.02905982905982906,0.04297924297924298,0.04322344322344322,0.004151404151404151,105.37,-55.5,32.63,C6
0.05396825396825397,0.03223443223443224,0.04566544566544566,0.04395604395604396,0.004151404151404151,107.12,-54.13,35.19,C6
0.05445665445665446,0.03467643467643468,0.047619047619047616,0.04468864468864469,0.004151404151404151,108.94,-52.56,37.5,C6
0.05518925518925519,0.03663003663003663,0.04884004884004884,0.04542124542124542,0.004151404151404151,110.25,-51.69,38.31,C6
0.057387057387057384,0.03833943833943834,0.050061050061050064,0.04590964590964591,0.004395604395604396,110.44,-52.0,33.5,C6
0.05934065934065934,0.039316239316239315,0.05128205128205128,0.0463980463980464,0.004395604395604396,106.87,-52.75,27.12,C6
0.060805860805860805,0.04371184371184371,0.05372405372405373,0.04786324786324787,0.004395604395604396,105.12,-51.81,21.69,C6
0.061782661782661785,0.051526251526251524,0.058363858363858365,0.05030525030525031,0.004395604395604396,104.06,-50.75,17.5,C6
0.061782661782661785,0.06056166056166056,0.06446886446886448,0.05396825396825397,0.004395604395604396,103.75,-50.0,15.06,C6
0.06153846153846154,0.06666666666666667,0.06886446886446887,0.05641025641025641,0.004395604395604396,103.19,-52.88,14.31,C6
0.06031746031746032,0.07106227106227106,0.07179487179487179,0.05811965811965812,0.004395604395604396,102.56,-57.5,16.75,C6
0.05225885225885226,0.07203907203907203,0.07203907203907203,0.05641025641025641,0.004395604395604396,102.37,-63.56,23.06,C6
0.03736263736263736,0.05372405372405373,0.05982905982905983,0.04224664224664225,0.004395604395604396,101.62,-64.94,25.25,C6
0.02026862026862027,0.02490842490842491,0.04053724053724054,0.024664224664224663,0.004395604395604396,101.19,-63.88,24.62,C6
0.005860805860805861,0.003663003663003663,0.023931623931623933,0.011965811965811967,0.004395604395604396,100.94,-62.56,23.62,C6
0.004395604395604396,0.011233211233211233,0.012454212454212455,0.0031746031746031746,0.004395604395604396,100.69,-61.13,20.94,C6
0.011477411477411478,0.02148962148962149,0.004151404151404151,0.0031746031746031746,0.004395604395604396,100.75,-53.56,13.69,C6
0.012454212454212455,0.024664224664224663,0.0017094017094017094,0.003907203907203907,0.004395604395604396,101.56,-48.38,11.69,C6
0.00463980463980464,0.014163614163614164,0.006349206349206349,0.0019536019536019536,0.004395604395604396,102.37,-47.25,10.63,C6
0.006593406593406593,0.004884004884004884,0.01684981684981685,0.011965811965811967,0.004395604395604396,101.87,-47.56,10.38,C6
0.014896214896214897,0.021001221001221003,0.02783882783882784,0.021733821733821733,0.004395604395604396,101.87,-48.31,10.25,C6
0.020757020757020756,0.03247863247863248,0.03565323565323565,0.028327228327228327,0.004395604395604396,101.37,-52.38,11.63,C6
0.02490842490842491,0.04053724053724054,0.04126984126984127,0.03296703296703297,0.004395604395604396,101.31,-58.25,16.81,C6
0.02197802197802198,0.03638583638583639,0.03785103785103785,0.029548229548229547,0.004395604395604396,101.69,-62.69,23.0,C6
0.010256410256410256,0.012942612942612943,0.025396825396825397,0.014163614163614164,0.004395604395604396,101.37,-62.06,24.44,C6
0.004395604395604396,0.008302808302808303,0.010500610500610501,0.0004884004884004884,0.004395604395604396,101.5,-61.06,23.81,C6
0.014652014652014652,0.023443223443223443,0.0,0.008791208791208791,0.004395604395604396,101.31,-61.13,23.87,C6
0.021733821733821733,0.0336996336996337,0.007326007326007326,0.015384615384615385,0.004395604395604396,100.44,-57.81,18.19,C6
0.02612942612942613,0.03956043956043956,0.011721611721611722,0.018070818070818073,0.004395604395604396,101.5,-50.06,13.25,C6
0.022222222222222223,0.036141636141636145,0.009035409035409036,0.014896214896214897,0.004395604395604396,102.06,-49.0,12.56,C6
0.010256410256410256,0.017094017094017096,0.0014652014652014652,0.00463980463980464,0.004395604395604396,101.87,-48.81,12.0,C6
0.0007326007326007326,0.0029304029304029304,0.013675213675213675,0.007081807081807082,0.0031746031746031746,101.94,-48.81,11.75,C6
0.008302808302808303,0.018315018315018316,0.024664224664224663,0.017094017094017096,0.002442002442002442,101.56,-49.63,11.69,C6
0.013675213675213675,0.02905982905982906,0.03223443223443224,0.023931623931623933,0.0019536019536019536,101.19,-52.31,12.44,C6
0.01733821733821734,0.03663003663003663,0.037606837606837605,0.028815628815628817,0.002686202686202686,101.44,-57.19,16.56,C6
0.013431013431013432,0.03296703296703297,0.0336996336996337,0.025152625152625153,0.0031746031746031746,101.0,-61.0,20.75,C6
