flex1,flex2,flex3,flex4,flex5,imu_x,imu_y,imu_z,SIGN
0.0002442002442002442,0.0,0.002197802197802198,0.0004884004884004884,0.0017094017094017094,347.5,-40.5,30.87,pink5
0.0004884004884004884,0.0,0.003663003663003663,0.0004884004884004884,0.0029304029304029304,347.56,-40.38,30.87,pink5
0.0004884004884004884,0.0,0.002197802197802198,0.0002442002442002442,0.003663003663003663,347.56,-40.25,30.81,pink5
0.0004884004884004884,0.0,0.0002442002442002442,0.0004884004884004884,0.004395604395604396,347.75,-40.13,30.87,pink5
0.0002442002442002442,0.0,0.0019536019536019536,0.0009768009768009768,0.001221001221001221,347.62,-40.13,30.81,pink5
0.0002442002442002442,0.0,0.0031746031746031746,0.001221001221001221,0.0009768009768009768,347.44,-40.44,30.75,pink5
0.0002442002442002442,0.0004884004884004884,0.003907203907203907,0.0014652014652014652,0.007326007326007326,347.56,-40.44,30.75,pink5
0.0004884004884004884,0.0007326007326007326,0.004151404151404151,0.0014652014652014652,0.012698412698412698,347.56,-39.94,30.56,pink5
0.0004884004884004884,0.0007326007326007326,0.003907203907203907,0.0014652014652014652,0.01904761904761905,347.81,-39.0,30.12,pink5
0.0004884004884004884,0.0009768009768009768,0.003418803418803419,0.001221001221001221,0.02564102564102564,348.44,-38.25,30.0,pink5
0.0004884004884004884,0.0009768009768009768,0.002442002442002442,0.0009768009768009768,0.03028083028083028,349.06,-38.25,30.19,pink5
0.0002442002442002442,0.0009768009768009768,0.0009768009768009768,0.0007326007326007326,0.033455433455433455,350.06,-38.06,30.25,pink5
0.0,0.0009768009768009768,0.0004884004884004884,0.0002442002442002442,0.026373626373626374,351.12,-37.63,30.31,pink5
0.0,0.0009768009768009768,0.0014652014652014652,0.0002442002442002442,0.01904761904761905,352.0,-36.94,30.31,pink5
0.0002442002442002442,0.0007326007326007326,0.002686202686202686,0.0007326007326007326,0.010500610500610501,352.44,-36.31,30.06,pink5
0.0004884004884004884,0.0004884004884004884,0.003663003663003663,0.001221001221001221,0.003418803418803419,352.5,-35.63,29.87,pink5
0.0007326007326007326,0.0004884004884004884,0.004151404151404151,0.0014652014652014652,0.0029304029304029304,352.44,-35.44,29.81,pink5
0.0009768009768009768,0.0007326007326007326,0.004151404151404151,0.0019536019536019536,0.012942612942612943,352.31,-35.31,29.75,pink5
0.001221001221001221,0.0007326007326007326,0.003663003663003663,0.0019536019536019536,0.021245421245421246,352.12,-35.56,29.87,pink5
0.001221001221001221,0.0009768009768009768,0.0029304029304029304,0.002197802197802198,0.027106227106227107,352.12,-36.25,30.19,pink5
0.0014652014652014652,0.0009768009768009768,0.0017094017094017094,0.0014652014652014652,0.03125763125763126,352.12,-36.69,30.56,pink5
0.001221001221001221,0.0007326007326007326,0.0007326007326007326,0.0007326007326007326,0.03296703296703297,352.06,-37.13,31.12,pink5
0.0007326007326007326,0.0004884004884004884,0.0004884004884004884,0.0002442002442002442,0.03418803418803419,351.62,-37.38,31.19,pink5
0.0004884004884004884,0.0004884004884004884,0.001221001221001221,0.0002442002442002442,0.02905982905982906,351.0,-37.75,31.37,pink5
0.0,0.0002442002442002442,0.002442002442002442,0.0002442002442002442,0.0231990231990232,350.0,-38.19,31.94,pink5
0.0007326007326007326,0.0014652014652014652,0.003907203907203907,0.0007326007326007326,0.014407814407814409,347.06,-37.94,31.87,pink5
0.001221001221001221,0.0031746031746031746,0.004884004884004884,0.001221001221001221,0.008302808302808303,342.31,-38.0,30.81,pink5
0.0019536019536019536,0.005616605616605617,0.005372405372405372,0.001221001221001221,0.0004884004884004884,334.81,-38.5,28.75,pink5
0.002442002442002442,0.007081807081807082,0.003663003663003663,0.010500610500610501,0.010744810744810745,326.12,-39.19,28.94,pink5
0.002686202686202686,0.008791208791208791,0.02197802197802198,0.03418803418803419,0.018803418803418803,318.94,-35.75,29.69,pink5
0.0007326007326007326,0.010012210012210013,0.037606837606837605,0.050793650793650794,0.02442002442002442,314.62,-33.81,30.25,pink5
0.008791208791208791,0.010500610500610501,0.06471306471306472,0.06251526251526252,0.018803418803418803,313.87,-33.94,31.25,pink5
0.016361416361416362,0.01098901098901099,0.08595848595848596,0.07032967032967033,0.01514041514041514,314.25,-34.63,31.44,pink5
0.021733821733821733,0.011477411477411478,0.10085470085470086,0.07545787545787545,0.011233211233211233,314.62,-35.06,31.5,pink5
0.02564102564102564,0.011721611721611722,0.1111111111111111,0.07912087912087912,0.006349206349206349,314.75,-35.13,31.81,pink5
0.006593406593406593,0.0002442002442002442,0.0231990231990232,0.011721611721611722,0.0014652014652014652,345.94,-42.25,40.94,pink5
0.01098901098901099,0.0002442002442002442,0.0336996336996337,0.019536019536019536,0.002686202686202686,341.5,-42.94,40.88,pink5
0.008791208791208791,0.0002442002442002442,0.03663003663003663,0.025152625152625153,0.007081807081807082,334.44,-42.94,39.94,pink5
0.007326007326007326,0.0004884004884004884,0.03394383394383394,0.02905982905982906,0.01391941391941392,326.19,-41.25,36.63,pink5
0.006349206349206349,0.001221001221001221,0.03199023199023199,0.03638583638583639,0.01855921855921856,319.94,-37.06,34.63,pink5
0.010256410256410256,0.002442002442002442,0.03540903540903541,0.04224664224664225,0.020757020757020756,317.44,-35.81,34.38,pink5
0.01562881562881563,0.0031746031746031746,0.03785103785103785,0.0463980463980464,0.021001221001221003,317.5,-35.69,34.5,pink5
0.019291819291819293,0.003907203907203907,0.04713064713064713,0.04932844932844933,0.021245421245421246,318.37,-36.13,34.19,pink5
0.02197802197802198,0.004395604395604396,0.05347985347985348,0.05128205128205128,0.01904761904761905,320.62,-39.06,34.94,pink5
0.023687423687423687,0.00463980463980464,0.05811965811965812,0.05274725274725275,0.016361416361416362,326.0,-39.31,35.5,pink5
0.0231990231990232,0.00463980463980464,0.0547008547008547,0.05030525030525031,0.00757020757020757,334.44,-38.0,36.0,pink5
0.020757020757020756,0.00463980463980464,0.04981684981684982,0.046153846153846156,0.005616605616605617,342.44,-36.38,36.75,pink5
0.01562881562881563,0.003418803418803419,0.04493284493284493,0.03882783882783883,0.014896214896214897,348.56,-37.13,38.44,pink5
0.00927960927960928,0.001221001221001221,0.03467643467643468,0.025396825396825397,0.023931623931623933,352.87,-38.38,41.5,pink5
0.0031746031746031746,0.0004884004884004884,0.020512820512820513,0.011721611721611722,0.030036630036630037,354.56,-38.94,42.94,pink5
0.0017094017094017094,0.0019536019536019536,0.006349206349206349,0.0009768009768009768,0.034432234432234435,354.25,-39.44,43.19,pink5
0.005372405372405372,0.0029304029304029304,0.006593406593406593,0.007081807081807082,0.0315018315018315,353.5,-39.88,43.0,pink5
0.007814407814407814,0.003418803418803419,0.01733821733821734,0.012942612942612943,0.021245421245421246,352.56,-40.06,42.94,pink5
0.009523809523809525,0.003663003663003663,0.02490842490842491,0.017094017094017096,0.012942612942612943,348.87,-41.63,42.56,pink5
0.010744810744810745,0.003907203907203907,0.03028083028083028,0.01978021978021978,0.006105006105006105,342.94,-42.88,41.88,pink5
0.011477411477411478,0.003907203907203907,0.031746031746031744,0.018315018315018316,0.001221001221001221,335.19,-43.06,38.31,pink5
0.009035409035409036,0.0031746031746031746,0.014407814407814409,0.002686202686202686,0.008547008547008548,328.06,-41.19,36.94,pink5
0.00463980463980464,0.0019536019536019536,0.0019536019536019536,0.014896214896214897,0.01391941391941392,321.0,-37.81,36.63,pink5
0.0019536019536019536,0.0004884004884004884,0.006593406593406593,0.02857142857142857,0.017582417582417582,318.12,-36.44,36.0,pink5
0.012698412698412698,0.0004884004884004884,0.010256410256410256,0.03907203907203907,0.017582417582417582,317.94,-36.0,35.75,pink5
0.02197802197802198,0.001221001221001221,0.012942612942612943,0.0463980463980464,0.016605616605616606,318.19,-36.38,35.75,pink5
0.02857142857142857,0.0017094017094017094,0.014896214896214897,0.05201465201465202,0.014896214896214897,318.37,-36.81,36.06,pink5
0.03321123321123321,0.0019536019536019536,0.025885225885225887,0.055921855921855924,0.013431013431013432,319.25,-38.56,35.56,pink5
0.03638583638583639,0.002442002442002442,0.033455433455433455,0.05811965811965812,0.011233211233211233,323.75,-40.13,35.88,pink5
0.03492063492063492,0.002686202686202686,0.03882783882783883,0.055921855921855924,0.0017094017094017094,332.37,-40.56,37.0,pink5
0.03223443223443224,0.0029304029304029304,0.04126984126984127,0.05225885225885226,0.01098901098901099,342.31,-38.44,38.5,pink5
0.028083028083028084,0.0029304029304029304,0.04004884004884005,0.04713064713064713,0.01978021978021978,349.62,-36.88,40.5,pink5
0.020757020757020756,0.0009768009768009768,0.031013431013431014,0.035164835164835165,0.025885225885225887,355.06,-36.56,43.5,pink5
0.012698412698412698,0.0009768009768009768,0.014163614163614164,0.020512820512820513,0.01733821733821734,357.31,-36.75,46.5,pink5
0.005860805860805861,0.002442002442002442,0.0007326007326007326,0.008302808302808303,0.010256410256410256,357.06,-37.38,47.25,pink5
0.001221001221001221,0.003418803418803419,0.011721611721611722,0.0004884004884004884,0.004151404151404151,356.25,-38.0,46.88,pink5
0.002197802197802198,0.004151404151404151,0.019291819291819293,0.006593406593406593,0.0014652014652014652,353.31,-39.81,47.63,pink5
0.00463980463980464,0.00463980463980464,0.024664224664224663,0.01098901098901099,0.006349206349206349,345.5,-43.31,48.19,pink5
0.006105006105006105,0.004884004884004884,0.027594627594627594,0.011721611721611722,0.013431013431013432,338.19,-45.5,47.44,pink5
0.005860805860805861,0.004395604395604396,0.01221001221001221,0.0002442002442002442,0.02197802197802198,328.12,-46.69,46.31,pink5
0.002442002442002442,0.0029304029304029304,0.007326007326007326,0.016361416361416362,0.02783882783882784,320.5,-41.69,45.81,pink5
0.003663003663003663,0.0017094017094017094,0.02271062271062271,0.028815628815628817,0.03199023199023199,315.62,-38.5,46.88,pink5
0.016605616605616606,0.0002442002442002442,0.03418803418803419,0.0380952380952381,0.030036630036630037,314.19,-37.5,47.19,pink5
0.02857142857142857,0.0007326007326007326,0.042002442002442006,0.04468864468864469,0.028815628815628817,314.56,-37.69,47.13,pink5
0.03711843711843712,0.0009768009768009768,0.05201465201465202,0.04932844932844933,0.02783882783882784,314.62,-38.25,46.13,pink5
0.04297924297924298,0.0009768009768009768,0.059096459096459095,0.05225885225885226,0.02857142857142857,316.94,-40.44,43.19,pink5
0.0463980463980464,0.0017094017094017094,0.05958485958485959,0.05445665445665446,0.028815628815628817,323.87,-41.06,42.56,pink5
0.045177045177045176,0.0031746031746031746,0.05885225885225885,0.05299145299145299,0.029304029304029304,333.0,-38.88,40.81,pink5
0.04151404151404151,0.004151404151404151,0.055921855921855924,0.05054945054945055,0.017582417582417582,342.62,-35.31,38.06,pink5
0.03540903540903541,0.004884004884004884,0.051770451770451774,0.045177045177045176,0.009523809523809525,350.0,-33.31,38.5,pink5
0.02735042735042735,0.0029304029304029304,0.0463980463980464,0.031013431013431014,0.002686202686202686,353.62,-34.25,40.56,pink5
