flex1,flex2,flex3,flex4,flex5,imu_x,imu_y,imu_z,SIGN
0.0017094017094017094,0.0002442002442002442,0.002197802197802198,0.0009768009768009768,0.046886446886446886,25.31,-37.94,37.38,idle3
0.0017094017094017094,0.0004884004884004884,0.0019536019536019536,0.0009768009768009768,0.05372405372405373,25.31,-37.94,37.38,idle3
0.0017094017094017094,0.0002442002442002442,0.0009768009768009768,0.0007326007326007326,0.05860805860805861,25.31,-37.94,37.38,idle3
0.0017094017094017094,0.0002442002442002442,0.0004884004884004884,0.0002442002442002442,0.05030525030525031,25.31,-37.81,37.31,idle3
0.0014652014652014652,0.0002442002442002442,0.0,0.0002442002442002442,0.03296703296703297,25.31,-37.69,37.25,idle3
0.0009768009768009768,0.0007326007326007326,0.0004884004884004884,0.0007326007326007326,0.018315018315018316,25.31,-37.75,37.19,idle3
0.0007326007326007326,0.0007326007326007326,0.0007326007326007326,0.0009768009768009768,0.0009768009768009768,25.37,-37.75,37.25,idle3
0.0007326007326007326,0.0009768009768009768,0.0007326007326007326,0.0009768009768009768,0.015873015873015872,25.56,-37.5,37.44,idle3
0.0004884004884004884,0.0009768009768009768,0.0007326007326007326,0.001221001221001221,0.027594627594627594,25.75,-37.38,37.56,idle3
0.0007326007326007326,0.001221001221001221,0.0002442002442002442,0.001221001221001221,0.03565323565323565,25.81,-37.19,37.63,idle3
0.0009768009768009768,0.001221001221001221,0.0002442002442002442,0.0004884004884004884,0.02857142857142857,25.75,-37.13,37.69,idle3
0.001221001221001221,0.001221001221001221,0.0009768009768009768,0.0002442002442002442,0.016605616605616606,25.75,-37.25,37.63,idle3
0.0014652014652014652,0.0009768009768009768,0.001221001221001221,0.0002442002442002442,0.008302808302808303,25.75,-37.19,37.81,idle3
0.0017094017094017094,0.0009768009768009768,0.0017094017094017094,0.0002442002442002442,0.001221001221001221,25.87,-36.88,37.69,idle3
0.0017094017094017094,0.0007326007326007326,0.0019536019536019536,0.0004884004884004884,0.009035409035409036,26.0,-36.94,37.56,idle3
0.0019536019536019536,0.0004884004884004884,0.002197802197802198,0.0007326007326007326,0.014407814407814409,26.06,-36.88,37.44,idle3
0.0019536019536019536,0.0004884004884004884,0.002442002442002442,0.0009768009768009768,0.018315018315018316,26.12,-36.81,37.38,idle3
0.0019536019536019536,0.0004884004884004884,0.002442002442002442,0.001221001221001221,0.0231990231990232,26.19,-36.94,37.31,idle3
0.002197802197802198,0.0002442002442002442,0.002442002442002442,0.001221001221001221,0.03028083028083028,26.31,-37.0,37.44,idle3
0.002197802197802198,0.0002442002442002442,0.002442002442002442,0.001221001221001221,0.038583638583638585,26.5,-37.13,37.63,idle3
0.002197802197802198,0.0002442002442002442,0.002442002442002442,0.001221001221001221,0.044444444444444446,26.56,-37.25,37.69,idle3
0.0019536019536019536,0.0002442002442002442,0.0019536019536019536,0.0009768009768009768,0.0485958485958486,26.56,-37.25,37.69,idle3
0.0017094017094017094,0.0002442002442002442,0.0017094017094017094,0.0004884004884004884,0.04566544566544566,26.37,-37.31,37.56,idle3
0.0014652014652014652,0.0002442002442002442,0.0009768009768009768,0.0002442002442002442,0.03540903540903541,26.12,-37.06,37.44,idle3
0.001221001221001221,0.0004884004884004884,0.0002442002442002442,0.0004884004884004884,0.024664224664224663,25.75,-36.94,37.25,idle3
0.0004884004884004884,0.0007326007326007326,0.0009768009768009768,0.0,0.0,24.06,-33.44,34.19,idle3
0.0007326007326007326,0.0009768009768009768,0.0017094017094017094,0.0,0.003663003663003663,24.0,-33.38,34.13,idle3
0.0007326007326007326,0.0002442002442002442,0.001221001221001221,0.0004884004884004884,0.007326007326007326,24.0,-33.38,34.13,idle3
0.0007326007326007326,0.0002442002442002442,0.0007326007326007326,0.0007326007326007326,0.02271062271062271,24.06,-33.38,34.19,idle3
0.0007326007326007326,0.0007326007326007326,0.0,0.0007326007326007326,0.033455433455433455,24.06,-33.38,34.19,idle3
0.0007326007326007326,0.0009768009768009768,0.0004884004884004884,0.0007326007326007326,0.041025641025641026,24.0,-33.38,34.13,idle3
0.0004884004884004884,0.001221001221001221,0.0009768009768009768,0.0007326007326007326,0.0380952380952381,24.0,-33.38,34.13,idle3
0.0004884004884004884,0.001221001221001221,0.0014652014652014652,0.0004884004884004884,0.02783882783882784,24.0,-33.38,34.13,idle3
0.0002442002442002442,0.001221001221001221,0.002197802197802198,0.0,0.01611721611721612,24.0,-33.38,34.13,idle3
0.0,0.001221001221001221,0.002686202686202686,0.0002442002442002442,0.005372405372405372,24.0,-33.38,34.13,idle3
0.0002442002442002442,0.0009768009768009768,0.003418803418803419,0.0004884004884004884,0.007814407814407814,24.0,-33.38,34.13,idle3
0.0004884004884004884,0.0007326007326007326,0.003907203907203907,0.0004884004884004884,0.019536019536019536,24.0,-33.38,34.13,idle3
0.0004884004884004884,0.0004884004884004884,0.003907203907203907,0.0007326007326007326,0.031013431013431014,24.0,-33.31,34.06,idle3
0.0004884004884004884,0.0004884004884004884,0.003907203907203907,0.0007326007326007326,0.041758241758241756,24.0,-33.31,34.06,idle3
0.0004884004884004884,0.0004884004884004884,0.003663003663003663,0.0007326007326007326,0.04908424908424908,24.0,-33.38,34.06,idle3
0.0004884004884004884,0.0007326007326007326,0.0031746031746031746,0.0004884004884004884,0.054212454212454214,24.0,-33.38,34.06,idle3
0.0002442002442002442,0.0007326007326007326,0.002197802197802198,0.0,0.040293040293040296,24.0,-33.31,34.06,idle3
0.0,0.0007326007326007326,0.0014652014652014652,0.0004884004884004884,0.026862026862026864,23.94,-33.31,34.06,idle3
0.0002442002442002442,0.0009768009768009768,0.0007326007326007326,0.001221001221001221,0.016361416361416362,24.0,-33.25,34.06,idle3
0.0002442002442002442,0.001221001221001221,0.0004884004884004884,0.0014652014652014652,0.006593406593406593,23.94,-33.25,34.06,idle3
0.0004884004884004884,0.001221001221001221,0.0002442002442002442,0.0019536019536019536,0.003663003663003663,23.94,-33.25,34.0,idle3
0.0004884004884004884,0.0014652014652014652,0.0,0.0019536019536019536,0.01904761904761905,23.94,-33.25,33.94,idle3
0.0004884004884004884,0.0014652014652014652,0.0,0.002197802197802198,0.029792429792429794,23.94,-33.25,33.94,idle3
0.0004884004884004884,0.0017094017094017094,0.0002442002442002442,0.002197802197802198,0.03736263736263736,23.94,-33.25,33.94,idle3
0.0004884004884004884,0.0017094017094017094,0.0002442002442002442,0.0019536019536019536,0.04493284493284493,23.87,-33.25,33.94,idle3
0.0004884004884004884,0.0017094017094017094,0.0004884004884004884,0.0019536019536019536,0.05030525030525031,23.87,-33.25,33.94,idle3
0.0004884004884004884,0.0017094017094017094,0.0004884004884004884,0.0019536019536019536,0.05396825396825397,23.94,-33.25,34.0,idle3
0.0002442002442002442,0.0017094017094017094,0.0004884004884004884,0.0019536019536019536,0.056654456654456654,23.94,-33.31,34.0,idle3
0.0002442002442002442,0.0017094017094017094,0.0002442002442002442,0.0017094017094017094,0.058363858363858365,23.94,-33.31,34.0,idle3
0.0002442002442002442,0.0014652014652014652,0.0002442002442002442,0.0017094017094017094,0.05616605616605617,23.94,-33.31,34.0,idle3
0.0002442002442002442,0.001221001221001221,0.0007326007326007326,0.0009768009768009768,0.03711843711843712,23.94,-33.31,34.0,idle3
0.0,0.001221001221001221,0.001221001221001221,0.0007326007326007326,0.022466422466422466,23.94,-33.31,34.0,idle3
0.0,0.0009768009768009768,0.0017094017094017094,0.0002442002442002442,0.01221001221001221,23.87,-33.25,33.94,idle3
0.0002442002442002442,0.0009768009768009768,0.002197802197802198,0.0,0.003907203907203907,23.81,-33.19,33.88,idle3
0.0004884004884004884,0.0009768009768009768,0.002442002442002442,0.0002442002442002442,0.0031746031746031746,23.87,-33.19,33.94,idle3
0.0004884004884004884,0.0009768009768009768,0.0029304029304029304,0.0002442002442002442,0.010256410256410256,23.87,-33.25,33.94,idle3
0.0007326007326007326,0.0007326007326007326,0.0029304029304029304,0.0004884004884004884,0.021245421245421246,23.87,-33.25,33.94,idle3
0.0007326007326007326,0.0004884004884004884,0.002686202686202686,0.0004884004884004884,0.03467643467643468,23.81,-33.31,33.94,idle3
0.0007326007326007326,0.0004884004884004884,0.002442002442002442,0.0002442002442002442,0.0463980463980464,23.81,-33.25,33.94,idle3
0.0007326007326007326,0.0004884004884004884,0.002442002442002442,0.0002442002442002442,0.0547008547008547,23.75,-33.31,33.88,idle3
0.0004884004884004884,0.0004884004884004884,0.002197802197802198,0.0,0.06056166056166056,23.75,-33.25,33.88,idle3
0.0004884004884004884,0.0004884004884004884,0.0019536019536019536,0.0007326007326007326,0.06105006105006105,23.75,-33.25,33.88,idle3
0.0002442002442002442,0.0007326007326007326,0.0017094017094017094,0.0009768009768009768,0.042735042735042736,23.81,-33.19,33.88,idle3
0.0,0.0007326007326007326,0.0017094017094017094,0.0014652014652014652,0.029792429792429794,23.87,-33.19,33.94,idle3
0.0,0.0009768009768009768,0.0017094017094017094,0.0014652014652014652,0.020757020757020756,23.81,-33.19,33.94,idle3
0.0,0.0009768009768009768,0.0009768009768009768,0.0014652014652014652,0.019291819291819293,23.81,-33.13,33.94,idle3
0.0,0.0009768009768009768,0.0007326007326007326,0.0014652014652014652,0.018070818070818073,23.81,-33.13,33.94,idle3
0.0,0.0009768009768009768,0.0004884004884004884,0.0014652014652014652,0.01733821733821734,23.81,-33.13,33.94,idle3
0.0002442002442002442,0.0009768009768009768,0.0002442002442002442,0.0017094017094017094,0.011965811965811967,23.81,-33.13,33.88,idle3
0.0002442002442002442,0.0009768009768009768,0.0,0.0017094017094017094,0.005860805860805861,23.81,-33.06,33.88,idle3
0.0002442002442002442,0.001221001221001221,0.0002442002442002442,0.0019536019536019536,0.0004884004884004884,23.81,-33.0,33.88,idle3
0.0004884004884004884,0.001221001221001221,0.0004884004884004884,0.0019536019536019536,0.01098901098901099,23.81,-33.0,33.88,idle3
0.0004884004884004884,0.001221001221001221,0.0004884004884004884,0.0019536019536019536,0.028815628815628817,23.75,-32.94,33.81,idle3
0.0007326007326007326,0.001221001221001221,0.0004884004884004884,0.0019536019536019536,0.04371184371184371,23.81,-33.0,33.88,idle3
0.0007326007326007326,0.0014652014652014652,0.0004884004884004884,0.0019536019536019536,0.054212454212454214,23.81,-33.0,33.88,idle3
0.0007326007326007326,0.0014652014652014652,0.0002442002442002442,0.0019536019536019536,0.06153846153846154,23.75,-33.0,33.88,idle3
0.0004884004884004884,0.0017094017094017094,0.0002442002442002442,0.0017094017094017094,0.06666666666666667,23.75,-33.0,33.88,idle3
0.0002442002442002442,0.0017094017094017094,0.0007326007326007326,0.001221001221001221,0.054945054945054944,23.75,-32.94,33.88,idle3
0.0,0.0017094017094017094,0.001221001221001221,0.0004884004884004884,0.03492063492063492,23.75,-32.94,33.88,idle3
0.0,0.0014652014652014652,0.0019536019536019536,0.0,0.01978021978021978,23.69,-33.0,33.88,idle3
0.0002442002442002442,0.001221001221001221,0.002442002442002442,0.0002442002442002442,0.00805860805860806,23.62,-33.06,33.81,idle3
0.0004884004884004884,0.0009768009768009768,0.0029304029304029304,0.0004884004884004884,0.005860805860805861,23.44,-33.13,33.69,idle3
