flex1,flex2,flex3,flex4,flex5,imu_x,imu_y,imu_z,SIGN
0.04542124542124542,0.06862026862026863,0.0844932844932845,0.07765567765567766,0.011721611721611722,97.37,-48.75,12.0,C3
0.05299145299145299,0.07643467643467644,0.0927960927960928,0.08376068376068375,0.010012210012210013,97.25,-48.88,12.19,C3
0.05860805860805861,0.08205128205128205,0.09841269841269841,0.08717948717948718,0.009035409035409036,97.87,-48.56,11.88,C3
0.06251526251526252,0.08547008547008547,0.10231990231990232,0.08864468864468865,0.003663003663003663,100.81,-48.31,9.5,C3
0.06495726495726496,0.0862026862026862,0.10500610500610501,0.08864468864468865,0.0002442002442002442,104.5,-45.13,7.44,C3
0.06202686202686203,0.08180708180708181,0.10231990231990232,0.0844932844932845,0.0029304029304029304,108.0,-40.44,7.56,C3
0.051770451770451774,0.07155067155067155,0.09328449328449329,0.07448107448107448,0.003663003663003663,108.0,-40.75,7.56,C3
0.041758241758241756,0.060073260073260075,0.0796092796092796,0.06324786324786325,0.004151404151404151,108.06,-40.63,7.62,C3
0.03394383394383394,0.050793650793650794,0.0695970695970696,0.054945054945054944,0.00463980463980464,108.06,-40.63,7.62,C3
0.02783882783882784,0.0442002442002442,0.06202686202686203,0.0485958485958486,0.003663003663003663,107.69,-41.25,7.81,C3
0.023687423687423687,0.03956043956043956,0.0568986568986569,0.0442002442002442,0.0004884004884004884,107.31,-41.56,7.87,C3
0.02148962148962149,0.03638583638583639,0.053235653235653234,0.041025641025641026,0.00805860805860806,105.06,-44.63,9.25,C3
0.020512820512820513,0.03540903540903541,0.05201465201465202,0.042735042735042736,0.013431013431013432,102.37,-48.19,12.38,C3
0.026373626373626374,0.04297924297924298,0.06153846153846154,0.054212454212454214,0.017094017094017096,100.19,-50.13,13.63,C3
0.03638583638583639,0.05811965811965812,0.07692307692307693,0.06886446886446887,0.01514041514041514,98.31,-51.25,13.81,C3
0.04835164835164835,0.0713064713064713,0.09157509157509157,0.07887667887667887,0.013675213675213675,98.44,-51.06,14.0,C3
0.0568986568986569,0.08058608058608059,0.10207570207570207,0.0862026862026862,0.012454212454212455,99.25,-51.06,13.31,C3
0.06275946275946276,0.08717948717948718,0.10915750915750916,0.0905982905982906,0.011721611721611722,101.87,-51.31,10.69,C3
0.06544566544566545,0.08962148962148962,0.11184371184371185,0.09157509157509157,0.010256410256410256,106.25,-47.56,8.06,C3
0.06446886446886448,0.0884004884004884,0.11135531135531136,0.08913308913308914,0.005616605616605617,111.12,-40.94,8.06,C3
0.058363858363858365,0.08034188034188035,0.10525030525030525,0.08156288156288156,0.0009768009768009768,112.06,-41.44,8.94,C3
0.0463980463980464,0.06642246642246642,0.09230769230769231,0.06910866910866911,0.004395604395604396,112.37,-41.25,9.25,C3
0.036874236874236875,0.054945054945054944,0.08083028083028083,0.05885225885225885,0.00805860805860806,112.25,-41.25,9.06,C3
0.030036630036630037,0.046886446886446886,0.07203907203907203,0.05128205128205128,0.010744810744810745,112.12,-41.31,9.06,C3
0.025396825396825397,0.041025641025641026,0.06593406593406594,0.046153846153846156,0.00927960927960928,111.5,-41.5,9.25,C3
0.02197802197802198,0.03711843711843712,0.06153846153846154,0.04249084249084249,0.006837606837606838,108.56,-43.13,8.94,C3
0.021245421245421246,0.036874236874236875,0.06129426129426129,0.044444444444444446,0.005372405372405372,106.19,-45.19,10.0,C3
0.028083028083028084,0.04590964590964591,0.0713064713064713,0.058363858363858365,0.0017094017094017094,103.37,-47.19,11.13,C3
0.040293040293040296,0.06129426129426129,0.0862026862026862,0.07472527472527472,0.006593406593406593,101.62,-48.25,11.5,C3
0.053235653235653234,0.0757020757020757,0.10061050061050061,0.08595848595848596,0.010012210012210013,101.87,-47.88,11.75,C3
0.06227106227106227,0.08571428571428572,0.11062271062271062,0.09401709401709402,0.010012210012210013,101.87,-47.94,11.63,C3
0.06837606837606838,0.0927960927960928,0.1177045177045177,0.09963369963369964,0.009035409035409036,102.19,-48.25,11.13,C3
0.07203907203907203,0.09645909645909646,0.12258852258852258,0.10256410256410256,0.00463980463980464,105.19,-47.63,9.56,C3
0.0735042735042735,0.09694749694749695,0.12503052503052503,0.10354090354090355,0.0017094017094017094,108.75,-43.31,7.62,C3
0.07155067155067155,0.09426129426129426,0.12283272283272283,0.10036630036630037,0.0004884004884004884,112.44,-38.56,7.94,C3
0.06398046398046398,0.08400488400488401,0.11477411477411477,0.09157509157509157,0.0007326007326007326,113.44,-38.19,8.56,C3
0.051770451770451774,0.06910866910866911,0.10085470085470086,0.07838827838827839,0.0009768009768009768,113.37,-38.75,8.5,C3
0.04249084249084249,0.057387057387057384,0.08864468864468865,0.06764346764346764,0.001221001221001221,113.44,-38.88,8.5,C3
0.03540903540903541,0.04908424908424908,0.07936507936507936,0.05934065934065934,0.001221001221001221,113.37,-38.88,8.5,C3
0.029792429792429794,0.04297924297924298,0.07228327228327229,0.05347985347985348,0.001221001221001221,113.69,-39.5,8.38,C3
0.026617826617826617,0.03907203907203907,0.0673992673992674,0.04957264957264957,0.001221001221001221,112.94,-40.13,8.63,C3
0.024175824175824177,0.036141636141636145,0.06398046398046398,0.04664224664224664,0.001221001221001221,111.0,-41.88,8.63,C3
0.023443223443223443,0.034432234432234435,0.06251526251526252,0.04713064713064713,0.0009768009768009768,108.56,-44.31,9.38,C3
0.02735042735042735,0.04151404151404151,0.06886446886446887,0.057387057387057384,0.006105006105006105,108.44,-46.0,10.75,C3
0.035164835164835165,0.05372405372405373,0.08156288156288156,0.07155067155067155,0.009768009768009768,107.44,-46.94,11.56,C3
0.04566544566544566,0.06886446886446887,0.09523809523809523,0.08424908424908426,0.01221001221001221,106.87,-47.13,11.88,C3
0.054945054945054944,0.07936507936507936,0.10500610500610501,0.09304029304029304,0.01391941391941392,107.5,-47.0,11.75,C3
0.06129426129426129,0.08693528693528693,0.11184371184371185,0.09914529914529914,0.012942612942612943,109.06,-46.31,10.56,C3
0.06568986568986569,0.09133089133089133,0.11550671550671551,0.10036630036630037,0.01098901098901099,111.12,-44.25,8.75,C3
0.06593406593406594,0.08986568986568987,0.11452991452991453,0.09768009768009768,0.009523809523809525,115.25,-37.31,7.44,C3
0.06349206349206349,0.08400488400488401,0.10915750915750916,0.09157509157509157,0.002686202686202686,115.94,-37.75,7.94,C3
0.053235653235653234,0.07155067155067155,0.09768009768009768,0.07936507936507936,0.0031746031746031746,116.25,-38.13,8.19,C3
0.04322344322344322,0.059096459096459095,0.08498168498168499,0.06764346764346764,0.007326007326007326,116.56,-37.81,8.25,C3
0.03540903540903541,0.04957264957264957,0.07521367521367521,0.05885225885225885,0.010256410256410256,116.25,-38.25,8.25,C3
0.029792429792429794,0.04297924297924298,0.0673992673992674,0.05274725274725275,0.008791208791208791,116.06,-38.44,8.25,C3
0.025885225885225887,0.03833943833943834,0.061782661782661785,0.04835164835164835,0.006593406593406593,115.06,-39.38,8.75,C3
0.0231990231990232,0.035164835164835165,0.05811965811965812,0.045177045177045176,0.004884004884004884,112.94,-41.31,9.38,C3
0.0231990231990232,0.03540903540903541,0.05811965811965812,0.04810744810744811,0.0007326007326007326,111.25,-43.44,10.75,C3
0.029792429792429794,0.0442002442002442,0.0673992673992674,0.06153846153846154,0.007081807081807082,108.87,-45.0,11.75,C3
0.040293040293040296,0.05885225885225885,0.08205128205128205,0.07741147741147741,0.012698412698412698,107.12,-45.5,12.38,C3
0.05103785103785104,0.07423687423687424,0.09694749694749695,0.08962148962148962,0.016605616605616606,107.0,-45.5,12.44,C3
0.058363858363858365,0.08498168498168499,0.1072039072039072,0.09816849816849817,0.018315018315018316,106.69,-45.75,12.25,C3
0.06349206349206349,0.09230769230769231,0.11452991452991453,0.10402930402930403,0.015873015873015872,106.81,-45.75,12.0,C3
0.06593406593406594,0.09621489621489622,0.11892551892551892,0.1072039072039072,0.012942612942612943,108.37,-45.0,11.0,C3
0.06715506715506715,0.09694749694749695,0.12136752136752137,0.10793650793650794,0.01098901098901099,112.12,-40.44,7.44,C3
0.0652014652014652,0.09304029304029304,0.11868131868131868,0.10402930402930403,0.003663003663003663,114.94,-37.0,7.69,C3
0.05714285714285714,0.08156288156288156,0.10891330891330891,0.09328449328449329,0.001221001221001221,115.5,-36.81,8.5,C3
0.046886446886446886,0.06715506715506715,0.09548229548229548,0.07912087912087912,0.004884004884004884,115.37,-37.13,8.63,C3
0.03882783882783883,0.05616605616605617,0.08424908424908426,0.0673992673992674,0.005128205128205128,115.56,-36.94,8.75,C3
0.03321123321123321,0.04835164835164835,0.07545787545787545,0.05934065934065934,0.005128205128205128,116.44,-37.38,8.81,C3
0.029304029304029304,0.042735042735042736,0.06935286935286936,0.05347985347985348,0.005128205128205128,118.44,-38.06,8.94,C3
0.026617826617826617,0.03907203907203907,0.06495726495726496,0.050061050061050064,0.0004884004884004884,119.06,-38.44,9.06,C3
0.026617826617826617,0.038583638583638585,0.063003663003663,0.04908424908424908,0.00805860805860806,120.5,-40.38,9.31,C3
0.03028083028083028,0.044444444444444446,0.06691086691086691,0.05787545787545788,0.013431013431013432,120.06,-42.94,10.44,C3
0.03638583638583639,0.057631257631257635,0.07838827838827839,0.07179487179487179,0.017094017094017096,118.19,-44.38,11.31,C3
0.04713064713064713,0.07326007326007326,0.09230769230769231,0.08400488400488401,0.01514041514041514,117.25,-45.13,11.5,C3
0.055921855921855924,0.08498168498168499,0.10427350427350428,0.0927960927960928,0.013675213675213675,117.06,-45.44,11.63,C3
0.06275946275946276,0.09328449328449329,0.11282051282051282,0.0989010989010989,0.011477411477411478,116.81,-45.69,11.5,C3
0.0673992673992674,0.09914529914529914,0.11868131868131868,0.10305250305250305,0.004151404151404151,117.75,-45.88,10.5,C3
0.07081807081807082,0.10158730158730159,0.12185592185592185,0.10451770451770452,0.0009768009768009768,121.0,-43.38,8.0,C3
0.06862026862026863,0.0989010989010989,0.1203907203907204,0.10134310134310134,0.00463980463980464,123.44,-40.13,7.56,C3
0.058363858363858365,0.08864468864468865,0.1111111111111111,0.09181929181929183,0.006105006105006105,124.37,-40.0,8.13,C3
