flex1,flex2,flex3,flex4,flex5,imu_x,imu_y,imu_z,SIGN
0.005860805860805861,0.022466422466422466,0.02490842490842491,0.023931623931623933,0.003418803418803419,29.81,-51.25,39.88,xinchao0
0.005860805860805861,0.02271062271062271,0.02490842490842491,0.023443223443223443,0.002686202686202686,29.37,-51.75,40.13,xinchao0
0.005616605616605617,0.02271062271062271,0.024664224664224663,0.022954822954822957,0.001221001221001221,29.44,-52.13,40.38,xinchao0
0.005616605616605617,0.02271062271062271,0.02442002442002442,0.022222222222222223,0.0,29.81,-52.25,40.5,xinchao0
0.005372405372405372,0.02271062271062271,0.024175824175824177,0.02148962148962149,0.0007326007326007326,30.12,-52.38,40.63,xinchao0
0.005372405372405372,0.02271062271062271,0.024175824175824177,0.021001221001221003,0.001221001221001221,30.31,-52.5,40.69,xinchao0
0.005372405372405372,0.02271062271062271,0.024175824175824177,0.020757020757020756,0.0004884004884004884,30.31,-52.69,40.75,xinchao0
0.005372405372405372,0.02271062271062271,0.02442002442002442,0.020512820512820513,0.0,30.19,-52.75,40.63,xinchao0
0.005372405372405372,0.02271062271062271,0.02442002442002442,0.02026862026862027,0.0004884004884004884,30.19,-52.63,40.5,xinchao0
0.005372405372405372,0.02271062271062271,0.02442002442002442,0.02026862026862027,0.0007326007326007326,30.19,-52.56,40.31,xinchao0
0.005372405372405372,0.02271062271062271,0.024664224664224663,0.020024420024420026,0.0009768009768009768,30.31,-52.69,40.44,xinchao0
0.005372405372405372,0.02271062271062271,0.024664224664224663,0.020024420024420026,0.0009768009768009768,30.5,-52.75,40.81,xinchao0
0.005372405372405372,0.02271062271062271,0.024664224664224663,0.020024420024420026,0.001221001221001221,30.81,-52.69,41.19,xinchao0
0.005128205128205128,0.02271062271062271,0.02442002442002442,0.020024420024420026,0.001221001221001221,30.81,-52.69,41.13,xinchao0
0.005128205128205128,0.02271062271062271,0.02442002442002442,0.01978021978021978,0.0,30.25,-52.69,40.75,xinchao0
0.004884004884004884,0.02271062271062271,0.024175824175824177,0.01978021978021978,0.0007326007326007326,27.94,-53.44,35.69,xinchao0
0.004884004884004884,0.02271062271062271,0.024175824175824177,0.01978021978021978,0.0014652014652014652,19.56,-50.75,17.5,xinchao0
0.00463980463980464,0.022466422466422466,0.024175824175824177,0.019536019536019536,0.0017094017094017094,11.0,-42.69,4.94,xinchao0
0.004884004884004884,0.02197802197802198,0.024175824175824177,0.01904761904761905,0.002197802197802198,12.13,-44.88,5.19,xinchao0
0.005372405372405372,0.021733821733821733,0.023687423687423687,0.018315018315018316,0.002442002442002442,21.94,-55.44,24.62,xinchao0
0.005616605616605617,0.021245421245421246,0.023443223443223443,0.017582417582417582,0.002442002442002442,36.81,-57.81,63.44,xinchao0
0.005860805860805861,0.021001221001221003,0.0231990231990232,0.017094017094017096,0.002686202686202686,43.88,-55.0,74.75,xinchao0
0.005860805860805861,0.020757020757020756,0.0231990231990232,0.016605616605616606,0.002686202686202686,34.31,-57.63,57.19,xinchao0
0.005616605616605617,0.020757020757020756,0.022954822954822957,0.016361416361416362,0.002686202686202686,17.31,-53.06,25.56,xinchao0
0.005616605616605617,0.020512820512820513,0.022954822954822957,0.01611721611721612,0.002686202686202686,7.5,-41.19,9.25,xinchao0
0.005860805860805861,0.020512820512820513,0.02271062271062271,0.01562881562881563,0.0014652014652014652,7.62,-41.75,8.38,xinchao0
0.006105006105006105,0.02026862026862027,0.02271062271062271,0.014896214896214897,0.0007326007326007326,16.5,-52.81,24.06,xinchao0
0.006349206349206349,0.020024420024420026,0.02271062271062271,0.014163614163614164,0.0,28.81,-55.81,58.38,xinchao0
0.006349206349206349,0.020024420024420026,0.02271062271062271,0.01391941391941392,0.0002442002442002442,39.13,-51.63,77.19,xinchao0
0.006105006105006105,0.01978021978021978,0.02271062271062271,0.013675213675213675,0.0017094017094017094,39.13,-50.0,75.62,xinchao0
0.005616605616605617,0.01978021978021978,0.02271062271062271,0.013431013431013432,0.002686202686202686,29.12,-52.5,57.0,xinchao0
0.005128205128205128,0.01978021978021978,0.02271062271062271,0.013431013431013432,0.003418803418803419,15.63,-49.56,25.75,xinchao0
0.004884004884004884,0.01978021978021978,0.02271062271062271,0.013186813186813187,0.002686202686202686,7.69,-37.25,10.75,xinchao0
0.004884004884004884,0.019536019536019536,0.02271062271062271,0.012942612942612943,0.001221001221001221,6.37,-33.44,7.69,xinchao0
0.005128205128205128,0.019291819291819293,0.02271062271062271,0.012942612942612943,0.0,11.38,-42.13,15.25,xinchao0
