flex1,flex2,flex3,flex4,flex5,imu_x,imu_y,imu_z,SIGN
0.0,0.004395604395604396,0.008547008547008548,0.010256410256410256,0.0009768009768009768,272.44,-45.06,21.37,khong?2
0.0002442002442002442,0.004395604395604396,0.008547008547008548,0.010256410256410256,0.0009768009768009768,272.31,-45.0,21.31,khong?2
0.0002442002442002442,0.004395604395604396,0.008547008547008548,0.010256410256410256,0.0009768009768009768,272.12,-44.88,21.31,khong?2
0.0002442002442002442,0.004395604395604396,0.008547008547008548,0.010256410256410256,0.0009768009768009768,272.06,-44.75,21.25,khong?2
0.0002442002442002442,0.004395604395604396,0.008547008547008548,0.010256410256410256,0.0009768009768009768,272.0,-44.81,21.25,khong?2
0.0002442002442002442,0.004395604395604396,0.008547008547008548,0.010256410256410256,0.0009768009768009768,271.81,-44.75,21.19,khong?2
0.0002442002442002442,0.004395604395604396,0.008547008547008548,0.010256410256410256,0.0009768009768009768,271.81,-44.56,21.31,khong?2
0.0002442002442002442,0.00463980463980464,0.008791208791208791,0.010256410256410256,0.0009768009768009768,271.75,-44.44,21.44,khong?2
0.0002442002442002442,0.00463980463980464,0.008791208791208791,0.010256410256410256,0.0009768009768009768,271.81,-44.31,21.44,khong?2
0.0002442002442002442,0.00463980463980464,0.008791208791208791,0.010256410256410256,0.0009768009768009768,271.62,-44.38,21.5,khong?2
0.0002442002442002442,0.00463980463980464,0.008791208791208791,0.010256410256410256,0.0009768009768009768,271.56,-44.25,21.5,khong?2
0.0002442002442002442,0.00463980463980464,0.008791208791208791,0.010256410256410256,0.0009768009768009768,271.31,-44.13,21.44,khong?2
0.0002442002442002442,0.004884004884004884,0.008791208791208791,0.010256410256410256,0.0009768009768009768,271.19,-44.06,21.5,khong?2
0.0002442002442002442,0.004884004884004884,0.008791208791208791,0.010256410256410256,0.0009768009768009768,271.12,-44.31,21.62,khong?2
0.0002442002442002442,0.004884004884004884,0.008791208791208791,0.010256410256410256,0.0009768009768009768,271.12,-44.56,21.62,khong?2
0.0004884004884004884,0.004884004884004884,0.008791208791208791,0.010256410256410256,0.0009768009768009768,271.19,-44.56,21.87,khong?2
