flex1,flex2,flex3,flex4,flex5,x,y,z,face,SIGN
1,1,0,1,1888,92.81,-68.62,5.69,0.005,Tôi
1,2,-1,2,1888,92.62,-68.56,5.94,0.005,Tôi
1,1,1,3,1888,93.0,-67.69,6.31,0.006,Tôi
1,0,1,2,1889,93.0,-66.25,7.94,0.005,Tôi
0,1,1,2,1889,93.44,-66.5,8.25,0.004,Tôi
2,1,0,2,1888,93.12,-66.37,8.38,0.004,Tôi
1,1,1,2,1889,93.25,-66.5,8.44,0.005,Tôi
0,0,0,2,1889,93.56,-66.37,8.63,0.005,Tôi
1,1,1,1,1888,93.25,-66.0,8.69,0.004,Tôi
0,3,2,0,1889,93.19,-66.06,8.81,0.006,Tôi
1,0,2,1,1888,92.75,-66.0,8.94,0.003,Tôi
1,2,1,2,1888,92.62,-66.19,8.69,0.045,Tôi
2,1,1,1,1889,92.25,-66.06,8.69,0.085,Tôi
0,2,0,1,1889,92.81,-65.69,9.5,0.045,Tôi
1,1,0,1,1889,92.62,-66.37,8.94,0.081,Tôi
1,0,0,1,1888,91.87,-66.37,8.19,0.08,Tôi
0,0,2,3,1889,91.81,-66.12,8.13,0.108,Tôi
-1,1,2,2,1888,91.87,-65.94,8.13,0.062,Tôi
2,0,3,-1,1889,91.75,-66.25,8.56,0.137,Tôi
0,1,1,2,1888,91.44,-66.0,8.5,0.122,Tôi
0,1,1,1,1889,91.31,-65.75,8.63,0.167,Tôi
0,1,1,1,1889,91.31,-65.81,8.5,0.169,Tôi
0,1,0,2,1889,90.87,-66.69,8.5,0.167,Tôi
0,1,0,1,1889,90.81,-66.06,8.13,0.173,Tôi
0,0,1,2,1889,90.75,-65.81,8.19,0.161,Tôi
0,1,1,1,1889,90.56,-65.81,8.75,0.156,Tôi
3,2,1,2,1888,90.44,-67.81,10.56,0.071,Tôi
1,2,1,1,1889,90.5,-67.5,11.44,0.032,Tôi
0,1,1,1,1889,90.06,-67.12,13.31,0.003,Tôi
-1,1,0,1,1888,83.19,-62.06,27.87,0.004,Tôi
1,1,1,55,1889,77.56,-53.88,36.81,0.002,Tôi
0,3,2,129,1888,73.0,-47.88,44.38,0.004,Tôi
-1,0,2,108,1889,71.87,-44.81,49.31,0.004,Tôi
1,3,0,75,1889,74.44,-42.5,50.38,0.004,Tôi
0,1,1,42,1888,80.62,-41.75,45.63,0.004,Tôi
1,1,1,1,1889,82.5,-43.75,42.06,0.005,Tôi
1,1,2,2,1889,83.75,-48.25,37.5,0.005,Tôi
2,1,0,3,1889,86.12,-53.31,33.0,0.006,Tôi
0,1,1,2,1889,87.69,-55.19,32.5,0.004,Tôi
2,1,1,1,1888,87.56,-54.81,32.5,0.004,Tôi
1,1,1,1,1888,87.31,-54.5,32.75,0.005,Tôi
1,1,1,1,1889,88.0,-55.94,35.44,0.004,Tôi
1,2,3,0,1889,90.56,-56.75,36.25,0.003,Tôi
1,1,0,0,1888,91.5,-56.88,36.88,0.004,Tôi
1,1,1,0,1889,91.62,-56.5,36.25,0.154,Tôi
2,1,1,1,1889,91.37,-56.63,35.81,0.166,Tôi
1,1,2,2,1889,91.75,-56.56,35.5,0.134,Tôi
1,1,0,-1,1889,91.69,-56.25,35.25,0.158,Tôi
0,2,0,1,1889,91.69,-56.0,35.19,0.158,Tôi
1,1,1,74,1889,91.62,-55.75,34.94,0.165,Tôi
0,1,1,137,1888,91.62,-55.5,34.56,0.155,Tôi
1,1,1,49,1888,91.94,-55.06,33.81,0.149,Tôi
-1,1,1,92,1889,92.12,-54.31,32.44,0.134,Tôi
0,1,1,115,1889,92.06,-53.31,32.69,0.137,Tôi
0,1,1,38,1888,90.75,-51.56,34.5,0.148,Tôi
116,1,1,43,1889,86.62,-50.25,35.25,0.17,Tôi
47,1,1,6,1888,80.62,-49.38,36.5,0.154,Tôi
3,2,2,10,1888,76.0,-48.38,37.56,0.116,Tôi
431,2,645,0,1889,76.19,-45.25,33.44,0.016,Tôi
3696,4760,8347,1,1889,69.62,-37.94,38.56,0.006,Tôi
3953,7349,10046,0,1888,61.0,-28.87,56.94,0.088,Tôi
7925,8229,10575,0,2017,73.25,-15.31,80.12,0.004,Tôi
7497,8267,9120,299,2208,110.06,6.37,90.19,0.04,Tôi
5374,7504,9180,295,2176,147.69,25.31,90.25,0.117,Tôi
5550,7168,9064,25,2177,175.19,36.06,77.69,0.003,Tôi
4962,6332,8966,41,2193,198.06,40.0,59.19,0.063,Tôi
4525,6730,8796,5,2177,213.12,37.38,45.75,0.054,Tôi
4803,6548,8403,14,2128,224.37,32.63,39.13,0.104,Tôi
4654,6073,8201,17,2129,234.37,28.62,36.69,0.148,Tôi
4597,5662,8285,41,2129,242.56,23.19,35.13,0.003,Tôi
4300,5677,8235,1,2129,246.44,17.69,32.5,0.005,Tôi
4195,5305,7500,2,2129,251.44,16.37,31.75,0.025,Tôi
4163,5196,7571,2,2129,254.62,16.5,31.37,0.014,Tôi
4063,5367,7627,1,2128,255.44,16.87,31.5,0.005,Tôi
3390,5336,8160,1,2145,255.31,16.81,31.94,0.002,Tôi
3801,5053,7481,1,2128,255.12,16.75,32.56,0.0,Tôi
3670,4768,7243,1,2097,254.5,16.87,33.25,0.002,Tôi
3054,4538,6508,1,2112,253.87,17.12,33.56,0.007,Tôi
3502,4639,6398,1,2065,251.31,18.62,32.44,0.005,Tôi
3856,4837,6048,2,2065,244.12,22.0,28.62,0.004,Tôi
4448,4838,6341,1,2096,234.25,25.94,25.87,0.005,Tôi
4180,4820,5968,1,2113,220.31,25.75,22.75,0.006,Tôi
3745,4779,6034,0,2096,200.75,21.81,16.06,0.004,Tôi
3327,5113,5967,1,2080,188.69,21.25,12.63,0.005,Tôi
3015,5126,6224,2,2049,179.81,23.56,11.75,0.004,Tôi
1624,4437,5998,1,1984,164.19,24.94,8.63,0.003,Tôi
876,3923,5767,1,1952,146.94,24.19,1.31,0.083,Tôi
1190,4111,5705,0,2032,133.87,18.62,-5.62,0.014,Tôi
897,3790,5515,1,2033,126.25,11.75,-7.06,0.084,Tôi
88,3428,3384,1,1969,116.62,1.19,-8.5,0.075,Tôi
2,3188,1943,1,1889,108.06,-8.06,-6.0,0.108,Tôi
1,1678,3,0,1888,101.12,-14.69,5.5,0.089,Tôi
2,3,0,2,1888,96.94,-25.0,8.31,0.07,Tôi
-1,1,1,1,1889,93.25,-38.94,13.44,0.052,Tôi
1,4,55,2,1889,90.25,-54.19,19.19,0.001,Tôi
1,142,1,2,1889,88.44,-67.06,26.62,0.001,Tôi
0,203,1,390,1889,79.87,-77.25,49.63,0.002,Tôi
2,87,2,322,1888,81.31,-81.31,63.19,0.002,Tôi
0,291,1,39,1888,80.44,-80.56,69.31,0.002,Tôi
1,291,1,43,1888,81.44,-79.81,76.0,0.004,Tôi
2,179,1,39,1888,80.5,-76.56,74.25,0.003,Tôi
2,1,2,49,1888,79.44,-75.62,78.0,0.003,Tôi
2,33,1,37,1889,80.19,-75.56,77.94,0.002,Tôi
0,59,0,55,1888,78.37,-75.62,75.12,0.004,Tôi
2,1,1,49,1888,78.12,-75.19,74.44,0.002,Tôi
1,1,0,105,1888,78.62,-74.75,75.87,0.003,Tôi
1,1,0,263,1888,78.87,-74.31,75.06,0.003,Tôi
1,1,2,62,1889,79.06,-74.37,72.19,0.004,Tôi
1,1,1,15,1889,79.06,-73.75,70.0,0.003,Tôi
1,1,0,1,1889,79.62,-73.31,67.94,0.005,Tôi
2,2,2,1,1889,80.0,-72.69,65.19,0.004,Tôi
2,2,1,1,1888,80.37,-72.62,61.19,0.004,Tôi
2,0,1,1,1888,80.0,-72.37,58.19,0.004,Tôi
1,0,1,2,1888,79.94,-71.87,55.13,0.004,Tôi
1,1,0,1,1889,80.31,-71.37,51.0,0.004,Tôi
2,1,2,2,1889,83.31,-70.62,48.38,0.003,Tôi
2,1,0,1,1889,85.5,-67.87,45.63,0.004,Tôi
0,2,2,1,1889,85.94,-66.19,42.56,0.005,Tôi
3,0,1,1,1888,85.56,-65.81,39.0,0.01,Tôi
1,2,1,1,1889,87.25,-62.69,37.5,0.004,Tôi
1,0,1,1,1888,86.44,-62.75,39.19,0.004,Tôi
0,2,0,1,1889,87.06,-62.38,38.81,0.005,Tôi
1,2,0,1,1888,85.94,-61.06,37.5,0.005,Tôi
2,1,3,2,1889,85.56,-60.88,36.38,0.004,Tôi
0,0,1,2,1889,85.69,-62.38,36.69,0.004,Tôi
0,1,1,1,1889,85.75,-64.12,37.38,0.004,Tôi
0,1,1,1,1889,86.37,-65.44,36.44,0.004,Tôi
1,0,1,1,1889,85.62,-66.62,34.06,0.004,Tôi
2,1,1,2,1889,83.87,-67.62,34.63,0.004,Tôi
2,1,2,1,1889,82.87,-68.37,33.5,0.004,Tôi
0,1,2,2,1889,83.37,-68.0,32.75,0.002,Tôi
2,0,-1,2,1889,83.87,-67.69,31.81,0.003,Tôi
-1,1,1,3,1888,83.56,-67.87,31.06,0.004,Tôi
-1,1,1,0,1888,82.81,-67.87,31.0,0.014,Tôi
2,1,1,0,1888,82.25,-67.5,31.0,0.016,Tôi
1,1,2,2,1888,79.62,-67.19,33.38,0.004,Tôi
2,1,2,2,1889,79.87,-68.0,34.63,0.004,Tôi
1,1,0,1,1888,77.75,-67.19,35.19,0.005,Tôi
2,1,0,-1,1888,77.62,-64.81,34.38,0.013,Tôi
0,2,1,2,1889,79.44,-63.75,33.31,0.005,Tôi
0,2,2,1,1889,79.37,-65.12,35.5,0.018,Tôi
2,1,1,1,1889,80.12,-66.19,46.44,0.005,Tôi
1,1,1,0,1889,81.31,-65.56,49.56,0.005,Tôi
1,0,2,2,1888,81.0,-64.87,47.31,0.004,Tôi
1,2,1,2,1889,80.06,-65.06,45.44,0.005,Tôi
1,1,0,0,1888,81.19,-65.0,48.44,0.004,Tôi
