flex1,flex2,flex3,flex4,flex5,x,y,z,face,SIGN
14,-3,5,-4,1888,95.69,-62.94,82.56,0.004,Hẹn Hò
-12,6,-5,14,1888,95.94,-62.56,81.37,0.005,Hẹn Hò
15,-3,9,-5,1888,96.06,-62.69,81.5,0.006,Hẹn Hò
-13,8,-6,12,1888,95.62,-63.19,83.81,0.008,Hẹn Hò
16,-6,9,-5,1888,95.5,-63.5,81.62,0.006,Hẹn Hò
-11,6,-7,14,1889,95.31,-62.88,83.19,0.004,Hẹn Hò
15,-5,7,-5,1888,95.31,-63.0,82.44,0.008,Hẹn Hò
-13,6,-6,14,1888,95.31,-62.94,82.81,0.008,Hẹn Hò
16,-5,7,-5,1889,95.62,-62.5,81.62,0.008,Hẹn Hò
-14,9,-6,15,1889,95.75,-62.38,83.31,0.003,Hẹn Hò
14,-5,6,-4,1888,95.81,-62.25,81.31,0.004,Hẹn Hò
-8,7,-4,12,1889,95.62,-62.13,82.37,0.008,Hẹn Hò
13,-4,6,-2,1888,95.87,-62.25,82.31,0.006,Hẹn Hò
-4,3,-3,11,1889,95.69,-62.25,82.5,0.005,Hẹn Hò
13,-2,6,-3,1889,94.81,-62.13,81.87,0.006,Hẹn Hò
-10,6,-5,14,1889,94.94,-61.69,80.62,0.005,Hẹn Hò
15,-4,8,-6,1888,95.25,-60.63,80.56,0.006,Hẹn Hò
-13,7,-5,15,1888,95.12,-60.56,80.44,0.005,Hẹn Hò
15,-4,8,-5,1888,95.12,-61.56,81.0,0.005,Hẹn Hò
-12,5,-6,13,1889,94.94,-62.25,81.87,0.009,Hẹn Hò
15,-4,7,-4,1888,94.87,-62.06,82.12,0.021,Hẹn Hò
-12,6,-6,13,1889,95.94,-54.13,83.69,0.007,Hẹn Hò
14,-4,7,-3,1889,106.12,-34.38,75.94,0.007,Hẹn Hò
-13,7,-5,14,1889,120.94,-13.44,61.75,0.007,Hẹn Hò
15,-3,8,-4,1889,138.75,9.81,51.5,0.005,Hẹn Hò
-10,6,-4,13,1889,157.94,27.37,44.06,0.005,Hẹn Hò
13,-4,6,1,1889,181.94,37.19,35.81,0.006,Hẹn Hò
52,8,282,9,1889,197.06,39.44,25.5,0.006,Hẹn Hò
79,7,285,-2,1888,207.25,39.06,20.37,0.004,Hẹn Hò
436,1897,1317,10,1889,214.56,37.94,15.81,0.005,Hẹn Hò
577,3679,4925,2,1889,221.0,37.75,10.06,0.005,Hẹn Hò
1902,4669,4593,12,1889,220.62,38.88,5.75,0.004,Hẹn Hò
2541,5210,6801,7,1905,221.06,42.5,6.37,0.004,Hẹn Hò
2364,5073,6221,35,1968,224.75,45.5,5.19,0.005,Hẹn Hò
2748,5224,5503,2,1984,228.06,47.06,1.94,0.004,Hẹn Hò
3178,5332,5419,8,1984,236.0,51.25,-4.19,0.005,Hẹn Hò
3051,5217,5419,-2,2001,247.5,56.94,-17.69,0.003,Hẹn Hò
2073,4743,4596,15,2017,255.25,58.25,-29.69,0.005,Hẹn Hò
2150,4741,4037,-6,2017,261.0,58.38,-40.63,0.004,Hẹn Hò
1338,4648,3486,15,1936,266.44,58.75,-47.56,0.005,Hẹn Hò
893,4003,2743,-6,1937,260.06,65.37,-48.81,0.005,Hẹn Hò
630,3289,2923,32,1889,250.5,76.94,-61.5,0.005,Hẹn Hò
385,3919,2047,372,1888,236.12,82.12,-56.75,0.003,Hẹn Hò
