flex1,flex2,flex3,flex4,flex5,x,y,z,face,SIGN
0,-1,5587,229,1936,286.94,-36.56,9.81,0.002,Tôi
1,2,5681,182,1937,287.0,-36.5,9.81,0.001,Tôi
0,1,6038,163,1953,287.0,-36.44,9.81,0.003,Tôi
0,-2,5861,86,1937,287.0,-36.44,9.81,0.003,Tôi
2,-1,5907,89,1936,287.0,-36.38,9.75,0.001,Tôi
1,-4,5700,97,1936,287.06,-36.38,9.69,0.001,Tôi
2,0,5580,96,1920,287.12,-36.31,9.63,0.001,Tôi
0,0,5612,95,1953,287.06,-36.31,9.69,0.001,Tôi
1,1,5575,106,1937,287.06,-36.25,9.69,0.001,Tôi
1,0,5437,108,1920,287.06,-36.25,9.63,0.005,Tôi
1,-1,5497,107,1936,287.06,-36.25,9.63,0.004,Tôi
0,1,5259,108,1936,287.06,-36.25,9.56,0.003,Tôi
1,-1,5590,108,1936,287.06,-36.25,9.5,0.003,Tôi
0,-1,5668,109,1920,287.06,-36.25,9.5,0.002,Tôi
0,-2,5719,105,1920,287.12,-36.19,9.44,0.002,Tôi
4,1,5811,98,1920,287.12,-36.19,9.44,0.001,Tôi
2,-1,5837,87,1936,287.06,-36.19,9.44,0.001,Tôi
0,0,5512,102,1920,287.06,-36.19,9.38,0.003,Tôi
0,0,5108,106,1920,287.0,-36.13,9.25,0.0,Tôi
1,-1,5386,98,1921,287.0,-36.13,9.13,0.001,Tôi
0,2,4908,78,1921,286.94,-36.13,8.94,0.001,Tôi
0,-1,4613,51,1936,286.94,-36.13,8.81,0.001,Tôi
1,0,4761,87,1937,286.94,-36.19,8.69,0.002,Tôi
2,-2,4766,68,1937,286.94,-36.19,8.69,0.001,Tôi
1,-1,4915,74,1936,286.87,-36.19,8.75,0.001,Tôi
3,0,5017,77,1937,286.87,-36.13,8.88,0.002,Tôi
2,0,5229,90,1952,286.87,-36.13,8.88,0.001,Tôi
1,1,5529,91,1921,286.87,-36.06,8.88,0.001,Tôi
2,-3,5605,85,1937,286.87,-36.06,8.88,0.002,Tôi
2,1,5827,97,1936,286.87,-36.06,8.94,0.002,Tôi
-1,0,5736,96,1937,286.87,-36.06,9.0,0.001,Tôi
2,-1,4601,125,1937,286.81,-36.13,9.06,0.001,Tôi
1,-2,2280,1,1936,285.69,-36.69,15.94,0.001,Tôi
1,0,1256,2,1969,289.5,-33.06,40.19,0.001,Tôi
2,1,1438,1,2000,306.12,-22.19,62.13,0.001,Tôi
0,0,1440,1,2000,332.62,-7.44,77.62,0.002,Tôi
2,1,1710,4,2000,11.69,9.38,83.25,0.001,Tôi
3,-2,1709,21,2016,53.25,24.75,80.62,0.002,Tôi
-2,-1,1907,20,2017,87.0,33.19,71.12,0.001,Tôi
3,-1,2210,41,2032,109.5,31.37,60.13,0.002,Tôi
2,0,1776,38,2049,130.75,30.5,55.0,0.001,Tôi
2,0,2221,1,2033,146.75,27.37,49.38,0.002,Tôi
3,0,2309,0,2033,149.94,32.13,52.94,0.001,Tôi
1,1,2365,17,2017,142.25,36.63,61.31,0.003,Tôi
2,-1,2637,2,2033,145.69,37.94,59.69,0.004,Tôi
4,0,2711,4,2000,156.94,36.06,55.69,0.002,Tôi
2,0,2642,2,2016,152.69,37.63,59.44,0.002,Tôi
0,-2,2384,1,2033,145.81,38.13,64.12,0.001,Tôi
1,-1,2487,4,2001,152.06,38.5,59.88,0.001,Tôi
0,0,2503,1,2000,155.44,38.19,58.5,0.003,Tôi
1,0,2255,1,2033,143.87,37.13,63.75,0.001,Tôi
1,0,2528,3,2001,141.19,36.06,63.13,0.003,Tôi
1,-3,2726,0,1985,152.25,34.25,58.19,0.003,Tôi
0,0,2563,2,2001,150.12,35.81,60.88,0.003,Tôi
-1,1,2635,2,2001,140.75,35.19,64.5,0.001,Tôi
1,-1,2750,2,1968,149.5,34.75,60.81,0.004,Tôi
-1,1,2333,0,1953,150.19,34.38,62.25,0.003,Tôi
0,0,2167,2,1953,133.5,33.56,65.06,0.001,Tôi
0,0,755,3,1936,107.69,32.44,68.25,0.002,Tôi
-1,0,1105,3,1905,76.31,26.5,65.25,0.003,Tôi
1,0,1031,406,1905,46.81,14.5,48.19,0.002,Tôi
0,0,906,390,1904,20.37,2.81,27.81,0.002,Tôi
1,0,1425,369,1905,358.56,-3.5,18.06,0.001,Tôi
1,-1,1393,148,1920,336.0,-16.19,2.81,0.002,Tôi
2,0,1397,188,1904,321.31,-24.81,-1.0,0.002,Tôi
1,0,850,591,1905,309.44,-28.31,0.56,0.003,Tôi
0,-1,1229,633,1904,299.0,-32.94,4.81,0.002,Tôi
1,0,1495,32,1904,292.44,-37.13,1.69,0.001,Tôi
1,0,684,633,1921,287.0,-42.75,-3.87,0.001,Tôi
3,-1,2371,668,1905,284.75,-42.06,-7.44,0.002,Tôi
2,-1,2125,690,1904,283.25,-43.19,-6.69,0.002,Tôi
2,0,3487,869,1905,283.12,-44.38,-3.75,0.002,Tôi
-1,0,6391,600,1921,283.81,-43.88,-2.5,0.002,Tôi
1,0,6989,180,1904,284.37,-43.38,-1.94,0.003,Tôi
0,-1,7269,91,1904,284.81,-43.19,-1.75,0.005,Tôi
1,0,7043,150,1905,285.31,-43.0,-1.62,0.005,Tôi
0,0,7262,210,1904,285.69,-43.0,-1.37,0.003,Tôi
0,0,7460,125,1920,286.06,-43.13,-1.0,0.002,Tôi
1,0,7500,137,1905,286.25,-42.94,-1.0,0.002,Tôi
1,0,7719,168,1920,286.12,-42.69,-1.12,0.004,Tôi
1,-1,7825,278,1920,286.19,-42.56,-1.19,0.003,Tôi
2,1,7718,132,1921,286.19,-42.44,-1.12,0.005,Tôi
3,0,7254,134,1936,286.06,-42.25,-0.75,0.003,Tôi
2,0,7752,167,1920,286.19,-42.0,-0.56,0.004,Tôi
1,-2,7791,144,1921,286.37,-42.06,-0.31,0.003,Tôi
2,0,7559,189,1921,286.44,-42.25,-0.06,0.003,Tôi
1,0,7646,213,1921,286.5,-42.25,0.06,0.004,Tôi
1,1,7746,189,1937,286.56,-42.13,0.19,0.003,Tôi
0,0,7847,180,1921,286.44,-42.13,0.37,0.003,Tôi
2,0,7985,180,1905,286.44,-42.06,0.56,0.002,Tôi
2,-1,7939,188,1921,286.44,-42.0,0.69,0.002,Tôi
2,0,7956,168,1920,286.37,-41.88,0.75,0.001,Tôi
0,-1,7834,180,1904,286.31,-41.75,0.75,0.001,Tôi
1,0,7776,2,1905,286.12,-41.69,1.12,0.003,Tôi
3,0,7860,3,1905,286.25,-41.69,1.31,0.002,Tôi
2,0,7838,1,1905,286.25,-41.63,1.37,0.002,Tôi
1,0,8028,1,1921,286.25,-41.56,1.31,0.001,Tôi
2,-1,7892,1,1905,286.25,-41.56,1.25,0.001,Tôi
3,-1,7943,1,1905,286.19,-41.44,1.31,0.002,Tôi
4,1,7828,3,1904,286.19,-41.31,1.31,0.001,Tôi
1,1,7937,1,1905,286.12,-41.31,1.37,0.001,Tôi
1,-1,8104,2,1921,286.12,-41.19,1.37,0.003,Tôi
1,1,8117,2,1905,286.12,-41.19,1.37,0.004,Tôi
1,0,8060,4,1904,286.06,-41.19,1.44,0.003,Tôi
1,0,7784,2,1920,286.12,-41.13,1.56,0.002,Tôi
1,1,7281,3,1920,286.06,-41.13,1.44,0.002,Tôi
1,1,7380,1,1921,285.94,-41.06,1.19,0.003,Tôi
0,-2,7690,2,1921,285.87,-40.94,1.12,0.001,Tôi
1,0,7632,0,1921,285.81,-40.81,1.0,0.002,Tôi
2,0,6824,3,1921,285.69,-40.69,0.88,0.002,Tôi
3,-1,7486,2,1937,285.69,-40.69,0.81,0.003,Tôi
0,0,7761,2,1921,285.75,-40.63,0.88,0.003,Tôi
2,0,7716,3,1920,285.75,-40.63,0.88,0.002,Tôi
1,0,7509,4,1920,285.75,-40.56,0.88,0.003,Tôi
3,-1,7687,2,1936,285.75,-40.5,0.88,0.002,Tôi
0,-1,7808,0,1920,285.75,-40.5,0.94,0.003,Tôi
1,-1,7805,2,1921,285.81,-40.44,1.06,0.002,Tôi
2,0,7807,2,1921,285.87,-40.25,1.06,0.001,Tôi
3,0,7204,1,1921,285.81,-40.25,1.12,0.001,Tôi
0,0,6972,2,1936,285.87,-40.25,1.19,0.001,Tôi
2,-3,7198,2,1936,285.87,-40.25,1.25,0.001,Tôi
1,-1,7594,3,1920,285.87,-40.25,1.37,0.002,Tôi
0,-1,7324,3,1921,285.62,-40.31,1.44,0.002,Tôi
0,-1,7375,1,1920,285.62,-40.38,1.44,0.003,Tôi
1,0,7296,1,1937,285.62,-40.31,1.62,0.002,Tôi
1,-1,7129,1,1921,285.69,-40.38,1.87,0.002,Tôi
2,-2,7369,3,1921,285.56,-40.44,2.19,0.002,Tôi
2,0,6028,2,1921,285.06,-40.5,3.0,0.005,Tôi
3,0,2986,2,1921,282.56,-41.69,6.69,0.004,Tôi
-1,-2,1227,0,1936,279.69,-42.5,28.06,0.001,Tôi
2,0,1316,3,1937,290.12,-32.5,63.69,0.003,Tôi
0,-2,873,1207,1953,325.19,-11.25,83.81,0.003,Tôi
1,0,1522,828,1969,14.94,10.63,90.56,0.001,Tôi
1,1,1287,1110,1984,53.56,25.5,84.06,0.002,Tôi
0,0,1268,608,2017,91.56,35.38,69.25,0.001,Tôi
0,-1,896,337,2017,119.5,35.38,52.19,0.001,Tôi
2,0,791,17,2016,139.62,30.31,42.19,0.002,Tôi
1,1,983,171,2033,145.56,32.0,43.63,0.003,Tôi
0,0,1200,634,2032,136.25,34.19,51.06,0.002,Tôi
2,0,1332,267,2032,133.12,33.25,49.69,0.001,Tôi
1,-1,1317,37,2017,142.37,31.5,47.63,0.001,Tôi
0,0,1066,268,2032,136.25,32.44,48.56,0.002,Tôi
1,0,1089,358,2032,132.87,33.13,49.88,0.002,Tôi
-1,-1,768,105,2017,143.81,31.19,50.44,0.002,Tôi
-1,2,1136,186,2001,141.37,32.19,50.31,0.004,Tôi
0,-2,1213,306,2001,132.19,33.31,53.19,0.006,Tôi
1,1,1074,225,1985,134.81,31.25,50.56,0.002,Tôi
0,-1,1076,107,1985,137.37,31.0,50.94,0.001,Tôi
1,0,941,2,1969,127.94,31.5,53.38,0.002,Tôi
2,-1,1032,253,1969,129.81,31.37,50.63,0.004,Tôi
0,0,1014,73,1953,135.69,32.0,50.31,0.002,Tôi
1,1,1158,1,1969,128.44,33.44,54.5,0.001,Tôi
2,-1,1399,2,1985,127.62,33.31,55.0,0.003,Tôi
1,0,1171,2,1968,133.31,29.62,53.25,0.002,Tôi
2,-1,1089,1,1936,125.94,29.0,51.81,0.003,Tôi
0,-1,459,3,1921,102.94,26.12,50.75,0.001,Tôi
2,1,749,1,1936,72.12,18.25,43.25,0.001,Tôi
3,0,604,1,1921,44.69,16.94,46.13,0.001,Tôi
0,2,891,0,1920,4.25,12.38,42.88,0.001,Tôi
1,-1,955,653,1905,329.75,0.0,43.31,0.002,Tôi
1,0,478,3,1920,309.81,-12.0,29.75,0.002,Tôi
0,0,663,36,1920,299.75,-23.31,17.5,0.001,Tôi
1,-1,448,95,1920,292.12,-32.44,9.94,0.001,Tôi
1,-2,687,562,1921,286.87,-39.25,3.69,0.001,Tôi
1,-1,4496,294,1905,287.12,-38.81,-1.37,0.002,Tôi
2,0,5700,713,1921,284.62,-39.06,-1.44,0.006,Tôi
1,0,8156,744,1920,283.31,-39.31,-0.37,0.001,Tôi
0,0,8763,4,1920,284.31,-38.63,-0.56,0.009,Tôi
2,2,9109,1,1920,285.25,-38.38,0.13,0.013,Tôi
2,-3,8911,3,1920,285.94,-38.56,0.69,0.032,Tôi
1,-1,9080,2,1921,286.06,-38.5,1.06,0.032,Tôi
1,-1,9078,2,1936,286.25,-38.63,1.06,0.019,Tôi
-1,-1,9013,3,1920,286.44,-38.69,1.19,0.0,Tôi
1,-1,9177,1,1921,286.44,-38.75,1.25,0.0,Tôi
-1,-1,9006,1,1920,286.62,-38.75,1.31,0.0,Tôi
0,0,9196,1,1936,286.81,-38.75,1.5,0.021,Tôi
2,-1,9186,1,1921,286.87,-38.63,1.62,0.059,Tôi
2,-1,9205,1,1921,287.0,-38.56,1.62,0.018,Tôi
-1,-1,9032,4,1920,287.0,-38.56,1.69,0.007,Tôi
2,0,8848,2,1920,287.0,-38.69,1.69,0.001,Tôi
0,0,9227,2,1936,286.94,-38.75,1.75,0.001,Tôi
1,0,8821,2,1921,286.94,-38.88,1.87,0.002,Tôi
0,0,8821,2,1921,286.87,-38.75,1.75,0.002,Tôi
2,0,8818,2,1920,286.62,-38.75,1.69,0.001,Tôi
1,-2,9233,1,1937,286.56,-38.69,1.69,0.006,Tôi
0,-1,9246,1,1920,286.56,-38.69,1.62,0.002,Tôi
1,-1,9044,2,1920,286.56,-38.69,1.56,0.001,Tôi
0,-1,8941,1,1921,286.56,-38.69,1.62,0.001,Tôi
0,0,8957,2,1920,286.56,-38.63,1.75,0.012,Tôi
1,-1,9038,2,1920,286.5,-38.56,1.75,0.001,Tôi
0,0,9243,2,1920,286.5,-38.44,1.81,0.001,Tôi
1,0,9250,4,1921,286.56,-38.44,1.87,0.001,Tôi
1,0,9185,1,1920,286.56,-38.44,1.94,0.002,Tôi
2,1,9036,3,1920,286.5,-38.31,1.87,0.0,Tôi
0,0,8870,2,1937,286.44,-38.31,1.94,0.002,Tôi
1,-1,8037,0,1920,286.5,-38.44,2.0,0.001,Tôi
1,0,2636,2,1936,286.75,-38.88,2.56,0.001,Tôi
2,-1,984,2,1952,287.19,-37.56,8.13,0.001,Tôi
2,0,959,2,1952,295.44,-33.75,13.81,0.001,Tôi
1,-1,989,2,1969,304.25,-29.06,16.69,0.001,Tôi
1,-1,1269,1,1937,310.81,-24.19,21.62,0.001,Tôi
2,-1,2073,0,1936,318.69,-18.44,25.62,0.002,Tôi
1,1,2145,2,1952,325.19,-14.31,31.19,0.001,Tôi
1,0,1641,0,1953,330.69,-11.81,36.31,0.001,Tôi
0,-2,1637,0,1937,332.25,-11.63,36.19,0.001,Tôi
1,0,1670,0,1937,330.06,-14.19,32.5,0.003,Tôi
1,0,1832,1,1936,327.87,-17.56,23.75,0.003,Tôi
1,-1,1165,1,1921,330.06,-20.0,8.19,0.002,Tôi
2,-1,551,1,1921,336.75,-21.19,-3.0,0.009,Tôi
2,0,499,2,1920,338.62,-21.44,-4.5,0.003,Tôi
0,-1,705,1,1921,338.06,-21.69,-4.44,0.001,Tôi
1,-1,891,0,1920,339.44,-22.37,-6.31,0.004,Tôi
1,-1,1053,2,1921,339.12,-22.44,-6.12,0.003,Tôi
1,0,1141,0,1920,339.19,-22.56,-6.25,0.005,Tôi
1,0,1212,3,1905,338.81,-22.62,-6.19,0.003,Tôi
1,-2,729,1,1905,338.75,-22.75,-6.19,0.001,Tôi
1,-1,758,2,1904,338.62,-22.81,-6.19,0.003,Tôi
2,0,853,1,1920,338.62,-22.81,-6.0,0.006,Tôi
0,0,919,2,1905,338.56,-22.94,-6.0,0.002,Tôi
2,-1,967,1,1920,338.44,-23.0,-6.0,0.002,Tôi
1,-1,872,2,1921,338.44,-23.0,-6.0,0.003,Tôi
1,-1,943,3,1920,338.37,-23.06,-5.94,0.003,Tôi
3,-1,918,2,1920,338.37,-23.0,-5.81,0.004,Tôi
0,-1,1026,0,1904,338.37,-23.06,-5.87,0.003,Tôi
2,0,1158,1,1904,338.37,-23.06,-5.81,0.003,Tôi
2,-1,1103,1,1904,338.37,-23.06,-5.75,0.002,Tôi
1,-2,1112,1,1920,338.37,-23.06,-5.69,0.003,Tôi
1,0,1203,2,1904,338.37,-23.06,-5.62,0.003,Tôi
2,0,930,3,1904,338.37,-23.0,-5.56,0.001,Tôi
1,0,857,1,1905,338.44,-23.0,-5.5,0.066,Tôi
1,-1,947,3,1905,338.44,-23.06,-5.37,0.061,Tôi
2,-1,981,2,1921,338.12,-22.87,-4.62,0.055,Tôi
1,0,717,1,1905,333.37,-20.87,2.62,0.032,Tôi
0,-1,546,1,1905,320.81,-18.31,14.75,0.05,Tôi
0,-1,852,1,1920,307.44,-21.44,25.44,0.037,Tôi
1,0,1885,1,1921,304.25,-22.06,37.69,0.017,Tôi
1,1,1508,3,1921,315.12,-19.44,54.0,0.073,Tôi
1,1,865,1,1937,337.19,-9.56,74.19,0.073,Tôi
1,-1,920,612,2001,16.25,9.94,87.44,0.053,Tôi
-1,-2,1077,471,2001,62.0,29.44,85.25,0.073,Tôi
3,0,1174,19,2017,98.75,40.5,68.12,0.168,Tôi
2,0,1195,46,2033,122.87,40.31,50.25,0.278,Tôi
0,1,1480,57,2016,135.44,34.25,41.75,0.344,Tôi
0,-1,1513,25,2001,144.12,32.13,41.5,0.393,Tôi
1,-1,1867,159,2000,141.62,33.06,41.19,0.32,Tôi
1,0,1253,21,1984,135.12,33.0,45.38,0.197,Tôi
1,0,948,51,1968,139.31,29.31,41.69,0.069,Tôi
0,1,1530,194,1968,138.19,29.25,42.56,0.26,Tôi
1,-1,1073,137,1968,128.69,30.25,47.25,0.393,Tôi
2,-1,1261,80,1969,133.44,29.5,46.63,0.0,Tôi
1,-1,1102,1,1968,138.25,29.69,47.94,0.0,Tôi
1,0,999,2,1968,132.31,31.62,50.88,0.228,Tôi
0,-1,1309,100,1969,136.19,31.62,48.69,0.144,Tôi
2,0,1087,2,1969,139.81,31.25,48.19,0.108,Tôi
2,-1,1216,6,1969,132.19,33.44,52.31,0.021,Tôi
2,-1,1224,19,1968,137.06,33.5,50.69,0.014,Tôi
1,0,1286,19,1969,142.25,32.31,49.94,0.035,Tôi
2,-1,1401,91,1969,136.12,32.69,51.0,0.028,Tôi
3,0,1599,9,1969,135.19,34.06,50.13,0.029,Tôi
2,-1,1378,120,1968,139.56,32.06,48.19,0.035,Tôi
1,-1,1133,5,1969,134.25,33.06,50.0,0.037,Tôi
